expense_line_id,period_month,article_name,legal_entity_id,amount_rub,opex_bucket
EX-bf1169fb5c68ebdf,2025-02,софт Яндекс,LE-IP-YANINA,13064.0,OPEX_OTHER
EX-b00562d881498121,2025-02,"ткани, фурнитура МД",LE-OOO-DEKOR,209800.0,MATERIALS_MEMO
EX-39fc74d2518e756f,2025-02,"ткани, фурнитура МД",LE-IP-YANINA,28399.2,MATERIALS_MEMO
EX-15e8be92e8ad3072,2025-02,"ткани, фурнитура МД",LE-IP-YANINA,287099.9,MATERIALS_MEMO
EX-4262d2ac5ef84f6a,2025-02,"ткани, фурнитура ИМ",LE-IP-YANINA,21337.61,MATERIALS_MEMO
EX-173c6d01d1dc8719,2025-02,"ткани, фурнитура Площадки",LE-IP-YANINA,62649.7,MATERIALS_MEMO
EX-82ea7d45ed64d65f,2025-02,торговое оборудование,LE-IP-YANINA,1110.0,OPEX_OTHER
EX-b71ecc79b7050d00,2025-02,услуги банка,LE-OOO-DEKOR,2587.94,OPEX_OTHER
EX-14531b978b5d1a09,2025-02,услуги банка,LE-IP-YANINA,12061.13,OPEX_OTHER
EX-689e6000fc52d70d,2025-02,услуги банка,LE-IP-YANINA,4632.95,OPEX_OTHER
EX-50b97538d8cefd96,2025-02,юридические услуги О,LE-IP-YANINA,135273.9,OPEX_OTHER
EX-6255cdbc88309270,2025-02,юридические услуги ИМ/П,LE-IP-YANINA,57750.0,OPEX_OTHER
EX-eaf0d195948954c0,2025-02,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,12433.32,INTERNAL_TRANSFER_MEMO
EX-08f35eb62bcb89a7,2025-02,Расходы по эквайрингу (Альфа),LE-IP-YANINA,3106.95,ACQUIRING_FEE
EX-5daae1041a7a94e7,2025-02,Доставка ИМ СДЭК,LE-IP-YANINA,8306.7,LOGISTICS
EX-2d4ae354c9ee97f4,2025-02,Счет в тинькофф,LE-IP-YANINA,878400.0,INTERNAL_TRANSFER_MEMO
EX-a7544211c606354d,2025-02,Чухонцева (Сочи),LE-IP-YANINA,171500.0,COUNTERPARTY_MEMO
EX-7e0bed16e1367d13,2025-02,Лойченко (Владивосток),LE-IP-YANINA,19128.0,COUNTERPARTY_MEMO
EX-9af31cb4f9aff926,2025-02,Сердюкова (Хабаровск),LE-IP-YANINA,300000.0,COUNTERPARTY_MEMO
EX-f1237c0b82c1b2a1,2025-02,Интернет магазин (СДЭК),LE-IP-YANINA,43600.0,LOGISTICS
EX-ed14c69b7e5cc15d,2025-02,Покупка/продажа валюты,LE-IP-YANINA,57285.45,FX_MEMO
EX-a770aa18b3e5d168,2025-02,расходы по карте февраль 2025,LE-OOO-DEKOR,173489.18,CARD_EXPENSE
EX-e9f21471a4c00ba8,2025-02,билеты в Париж,LE-OOO-DEKOR,57295.0,OPEX_OTHER
EX-ffcc130938be6f01,2025-02,фурнитура,LE-OOO-DEKOR,19887.15,MATERIALS_MEMO
EX-5b36c8f4734fd0b0,2025-02,канцтовары,LE-OOO-DEKOR,42509.15,OPEX_OTHER
EX-9e6b39ea89f4a30a,2025-02,вода,LE-OOO-DEKOR,5100.0,OPEX_OTHER
EX-aaa0ecbd0698902b,2025-02,алкоголь,LE-OOO-DEKOR,999.98,OPEX_OTHER
EX-030a7884f10d26b4,2025-02,алкоголь,LE-OOO-DEKOR,7799.96,OPEX_OTHER
EX-ed160c83376d7c11,2025-02,"бязь, пакеты",LE-OOO-DEKOR,23292.3,OPEX_OTHER
EX-755177cde9b61568,2025-02,чайник,LE-OOO-DEKOR,2199.0,OPEX_OTHER
EX-b803609aee940817,2025-02,хозтовары,LE-OOO-DEKOR,860.0,OPEX_OTHER
EX-ce94db894dabcf0a,2025-02,хозтовары,LE-OOO-DEKOR,666.0,OPEX_OTHER
EX-246c81d38cff7966,2025-02,линейка,LE-OOO-DEKOR,1362.0,OPEX_OTHER
EX-db1db66e4efe5697,2025-02,фурнитура,LE-OOO-DEKOR,11518.64,MATERIALS_MEMO
EX-48b1bd084ba13c92,2025-03,агентское вознаграждение,LE-IP-YANINA,98125.6,COMMISSION
EX-94ed59e03eb578b4,2025-03,аутсорс (одежда) Площадки,LE-IP-YANINA,75050.0,OUTSOURCE
EX-f34b85c109a08be8,2025-03,аутсорс (одежда) ИМ,LE-IP-YANINA,53180.0,OUTSOURCE
EX-fd0995f7bfdfad65,2025-03,аутсорс МД,LE-IP-YANINA,71560.0,OUTSOURCE
EX-1f793d80a1595001,2025-03,аутсорс МД,LE-IP-YANINA,116457.0,OUTSOURCE
EX-89569f54f783cb0e,2025-03,доставка,LE-IP-YANINA,83825.68,LOGISTICS
EX-3c5a9c988267977f,2025-03,комиссия эквайринг,LE-OOO-DEKOR,29706.0,ACQUIRING_FEE
EX-dc8a24e4d5058be2,2025-03,комиссия эквайринг,LE-IP-YANINA,16100.0,ACQUIRING_FEE
EX-d73b9004676dd6fa,2025-03,комиссия эквайринг,LE-IP-YANINA,2003.3,ACQUIRING_FEE
EX-62309f3947871b2e,2025-03,мероприятие МД,LE-IP-YANINA,587863.0,OPEX_OTHER
EX-d68ad147f602222f,2025-03,"налоги (УСН, транспортный)",LE-OOO-DEKOR,117389.0,TAX
EX-bc01065a9e4dd754,2025-03,"налоги (УСН, транспортный)",LE-IP-YANINA,45600.0,TAX
EX-95d8594e6a7314ac,2025-03,налоги с зарплаты,LE-OOO-DEKOR,371499.8,PAYROLL
EX-1d18ba1e8b9872d1,2025-03,налоги с зарплаты,LE-IP-YANINA,348518.12,PAYROLL
EX-0d13e59b0e590c6e,2025-03,оплата труда,LE-OOO-DEKOR,909311.83,PAYROLL
EX-98d80b2a60c4f128,2025-03,оплата труда,LE-IP-YANINA,851256.38,PAYROLL
EX-627fe1b1179e55d7,2025-03,подарки партнерам,LE-IP-YANINA,131500.0,OPEX_OTHER
EX-bf970f41a17d3866,2025-03,подарки партнерам,LE-IP-YANINA,99750.0,OPEX_OTHER
EX-aa39f09723faf226,2025-03,"продукты, лекарства Общие",LE-IP-YANINA,12160.0,OPEX_OTHER
EX-ab200aedbf91cc97,2025-03,расходники для изделий МД,LE-IP-YANINA,29800.0,MATERIALS_MEMO
EX-5cbe24798166e62f,2025-03,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-fc34333396addea3,2025-03,Дмитровка,LE-IP-YANINA,82738.38,OPEX_OTHER
EX-9f4d0048adbbb2fe,2025-03,Дмитровка,LE-IP-YANINA,806163.29,OPEX_OTHER
EX-7b527035f5cf4109,2025-03,Тверская,LE-IP-YANINA,42387.97,OPEX_OTHER
EX-bbe290cbcb72777e,2025-03,Маяковка,LE-IP-YANINA,40747.85,OPEX_OTHER
EX-892f6c81fa45f43d,2025-03,Общие,LE-IP-YANINA,19783.0,OPEX_OTHER
EX-c2b6c64151713e03,2025-03,сайт,LE-IP-YANINA,46113.0,OPEX_OTHER
EX-7d44e5b39f3ab192,2025-03,софт ИМ,LE-IP-YANINA,2220.0,OPEX_OTHER
EX-ee5c7058e848e4b4,2025-03,софт,LE-IP-YANINA,84354.0,OPEX_OTHER
EX-888fb82186c237c5,2025-03,софт,LE-IP-YANINA,20998.8,OPEX_OTHER
EX-21ca38a1e118bcb0,2025-03,съемка (фото/видео) ИМ,LE-IP-YANINA,35556.0,OPEX_OTHER
EX-08283e49d621aff3,2025-03,"ткани, фурнитура МД",LE-IP-YANINA,40677.52,MATERIALS_MEMO
EX-ec7462c101fd9bb2,2025-03,"ткани, фурнитура МД",LE-IP-YANINA,524848.62,MATERIALS_MEMO
EX-aca5d9141cf5a3d7,2025-03,"ткани, фурнитура Площадки",LE-IP-YANINA,3816.0,MATERIALS_MEMO
EX-d9b83936625e564f,2025-03,"ткани, фурнитура Площадки",LE-IP-YANINA,153343.76,MATERIALS_MEMO
EX-86a76a2fd48b65ab,2025-03,услуги банка,LE-OOO-DEKOR,5226.56,OPEX_OTHER
EX-627e8f982ddd577e,2025-03,услуги банка,LE-IP-YANINA,4090.86,OPEX_OTHER
EX-c2e1f69b10c58454,2025-03,услуги банка,LE-IP-YANINA,3412.37,OPEX_OTHER
EX-f9d6d67fe46fca93,2025-03,юридические услуги О,LE-IP-YANINA,41500.0,OPEX_OTHER
EX-465ebc0ac0123382,2025-03,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,34126.23,INTERNAL_TRANSFER_MEMO
EX-a1e25bdfaba477c5,2025-03,Расходы по эквайрингу (Альфа),LE-IP-YANINA,7001.4,ACQUIRING_FEE
EX-b825045ad97e8955,2025-03,Доставка ИМ СДЭК,LE-IP-YANINA,47346.68,LOGISTICS
EX-796c5cbfe6b47292,2025-03,Счет в тинькофф,LE-IP-YANINA,67000.0,INTERNAL_TRANSFER_MEMO
EX-899be50ffde4194f,2025-03,Возврат покупателю,LE-IP-YANINA,-43650.0,OPEX_OTHER
EX-8872a51cdc0b985f,2025-03,Интернет магазин (СДЭК),LE-IP-YANINA,533919.0,LOGISTICS
EX-fa49cecdc6d1a2a7,2025-03,расходы по карте март 2025,LE-OOO-DEKOR,267249.62,CARD_EXPENSE
EX-10a271d577eab111,2025-03,стаканчики для кофе,LE-OOO-DEKOR,284.0,OPEX_OTHER
EX-c6ff0ca732f23c89,2025-03,кофе клиенты,LE-OOO-DEKOR,3584.0,OPEX_OTHER
EX-f2eb0da5aedf6246,2025-03,вода,LE-OOO-DEKOR,5160.0,OPEX_OTHER
EX-3c045076fcc53aec,2025-03,билеты,LE-OOO-DEKOR,173864.0,OPEX_OTHER
EX-1378a6cbe39a082e,2025-03,картриджи и хоз,LE-OOO-DEKOR,4045.0,OPEX_OTHER
EX-99acb085317e78ae,2025-03,канцтовары,LE-OOO-DEKOR,14369.4,OPEX_OTHER
EX-90cacf0884e0b815,2025-03,канцтовары,LE-OOO-DEKOR,29620.6,OPEX_OTHER
EX-f42d39ebd4a5233f,2025-03,хозтовары,LE-OOO-DEKOR,11223.62,OPEX_OTHER
EX-02214ef08fc2ad00,2025-03,счетчик банкнот,LE-OOO-DEKOR,13167.0,OPEX_OTHER
EX-3535c0714b0142b2,2025-03,принтер,LE-OOO-DEKOR,10360.0,OPEX_OTHER
EX-480e2716cfda6dcf,2025-03,картриджи,LE-OOO-DEKOR,1572.0,OPEX_OTHER
EX-9b7458133b73e424,2025-04,аутсорс (одежда) Площадки,LE-IP-YANINA,502427.0,OUTSOURCE
EX-ade59c981dd1b940,2025-04,аутсорс (одежда) ИМ,LE-IP-YANINA,42000.0,OUTSOURCE
EX-78a05aa808ad7a48,2025-04,аутсорс МД,LE-IP-YANINA,16060.0,OUTSOURCE
EX-25f4be870862842b,2025-04,аутсорс МД,LE-IP-YANINA,309803.0,OUTSOURCE
EX-e5912dc40d6411f8,2025-04,аутсорс собственники,LE-IP-YANINA,17870.0,OUTSOURCE
EX-5abb4b772c92304c,2025-04,доставка,LE-IP-YANINA,152273.65,LOGISTICS
EX-7c00701d437dd8c4,2025-04,комиссия эквайринг,LE-OOO-DEKOR,40406.0,ACQUIRING_FEE
EX-88243fbb0e70eef9,2025-04,комиссия эквайринг,LE-IP-YANINA,114796.45,ACQUIRING_FEE
EX-353807891aa21499,2025-04,комиссия эквайринг,LE-IP-YANINA,4828.85,ACQUIRING_FEE
EX-6e1f36597b86b468,2025-04,мероприятие МД,LE-IP-YANINA,17138.0,OPEX_OTHER
EX-8a97f24693fbbecd,2025-04,"налоги (УСН, транспортный, НДС)",LE-OOO-DEKOR,131301.0,TAX
EX-198ec589068eaa57,2025-04,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,4834.0,TAX
EX-8f711e0070e6e8c6,2025-04,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,2000000.0,TAX
EX-3efeac392703563c,2025-04,"налоги (УСН, транспортный, НДС)",LE-IP-YANINA,741000.0,TAX
EX-b74062bf0a1b5771,2025-04,налоги с зарплаты,LE-OOO-DEKOR,467596.45,PAYROLL
EX-9e5f44b559dbeafc,2025-04,налоги с зарплаты,LE-IP-YANINA,98591.81,PAYROLL
EX-f9ca98584a0ae46c,2025-04,налоги с зарплаты,LE-IP-YANINA,365708.68,PAYROLL
EX-7468bd07187d424d,2025-04,оплата труда,LE-OOO-DEKOR,1487859.22,PAYROLL
EX-d46fbb02f8979465,2025-04,оплата труда,LE-IP-YANINA,1540477.08,PAYROLL
EX-5d285499b6e6ff89,2025-04,"продукты, лекарства Общие",LE-IP-YANINA,6630.0,OPEX_OTHER
EX-33bddd6f2fe81962,2025-04,расходники для изделий МД,LE-IP-YANINA,28500.0,MATERIALS_MEMO
EX-27867b3403758aee,2025-04,расходники для изделий (марки),LE-IP-YANINA,1000.0,MATERIALS_MEMO
EX-e51a5ca066d7730d,2025-04,Зеленоград,LE-OOO-DEKOR,22700.0,OPEX_OTHER
EX-2a316e4dcd4f98ad,2025-04,Дмитровка,LE-IP-YANINA,852673.82,OPEX_OTHER
EX-6b3da7137a06f821,2025-04,Дмитровка,LE-IP-YANINA,8512.94,OPEX_OTHER
EX-ddc0bdfdf05a803c,2025-04,Тверская,LE-IP-YANINA,41907.97,OPEX_OTHER
EX-6a5429aaddae9729,2025-04,Маяковка,LE-IP-YANINA,36747.85,OPEX_OTHER
EX-40abea9427a921bb,2025-04,реклама МД,LE-IP-YANINA,425532.0,MARKETING
EX-160f83651c7f825c,2025-04,сайт,LE-IP-YANINA,46113.0,OPEX_OTHER
EX-809294f24df613cd,2025-04,софт,LE-IP-YANINA,4300.0,OPEX_OTHER
EX-5ebb43df88130a30,2025-04,страхование,LE-OOO-DEKOR,62717.03,OPEX_OTHER
EX-3346f3273a292a25,2025-04,съемка (фото/видео) ИМ,LE-IP-YANINA,33000.0,OPEX_OTHER
EX-86fb3ede0d67ba4e,2025-04,"ткани, фурнитура МД",LE-IP-YANINA,102002.98,MATERIALS_MEMO
EX-3a4596c1b62186e2,2025-04,"ткани, фурнитура МД",LE-IP-YANINA,13889.16,MATERIALS_MEMO
EX-4c4beeb66750b570,2025-04,"ткани, фурнитура Площадки",LE-IP-YANINA,3542.04,MATERIALS_MEMO
EX-7aaee2fee3966965,2025-04,торговое оборудование МД,LE-OOO-DEKOR,1500.0,OPEX_OTHER
EX-47f58d806b038297,2025-04,услуги банка,LE-OOO-DEKOR,8119.3,OPEX_OTHER
EX-020bec80f1267141,2025-04,услуги банка,LE-IP-YANINA,6446.88,OPEX_OTHER
EX-7b83e12b19597b07,2025-04,услуги банка,LE-IP-YANINA,6800.45,OPEX_OTHER
EX-ed1c63cf8af8297b,2025-04,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,15367.46,INTERNAL_TRANSFER_MEMO
EX-e104159d0afba43e,2025-04,Расходы по эквайрингу (Альфа),LE-IP-YANINA,12162.15,ACQUIRING_FEE
EX-b56e8b41c0e43628,2025-04,Доставка ИМ СДЭК,LE-IP-YANINA,27555.0,LOGISTICS
EX-35a6ec732b004e70,2025-04,Счет в тинькофф,LE-IP-YANINA,161500.0,INTERNAL_TRANSFER_MEMO
EX-e6f05710441c2003,2025-04,Интернет магазин (СДЭК),LE-IP-YANINA,340848.0,LOGISTICS
EX-2dc0610e038d7996,2025-04,расходы по карте апрель 2025,LE-OOO-DEKOR,245194.4,CARD_EXPENSE
EX-d19300c74dd17dee,2025-04,выбор места на рейс,LE-OOO-DEKOR,798.0,OPEX_OTHER
EX-30428cb29d7df3ad,2025-04,"мел, шпули, точилки",LE-OOO-DEKOR,5272.0,OPEX_OTHER
EX-4d5b2f763d3b0e12,2025-04,картриджи для плоттера,LE-OOO-DEKOR,20721.0,OPEX_OTHER
EX-705325839a3fcb88,2025-04,яндекс плюс,LE-OOO-DEKOR,3490.0,OPEX_OTHER
EX-4a625675641a7c4b,2025-04,КРОНШТЕЙН ТВ,LE-OOO-DEKOR,2083.0,OPEX_OTHER
EX-be9c3a0e991d1f8c,2025-04,оперативная память,LE-OOO-DEKOR,2247.0,OPEX_OTHER
EX-50637701584ebe4f,2025-04,хозтовары,LE-OOO-DEKOR,2496.0,OPEX_OTHER
EX-e603ed61bd228148,2025-04,карта памяти,LE-OOO-DEKOR,1726.0,OPEX_OTHER
EX-a182d505ac98ef40,2025-04,оперативня память,LE-OOO-DEKOR,751.0,OPEX_OTHER
EX-36c066abbf10e3c5,2025-04,билеты для Яниной М.,LE-OOO-DEKOR,110175.0,OPEX_OTHER
EX-d766c65da763d546,2025-04,фурнитура,LE-OOO-DEKOR,12921.6,MATERIALS_MEMO
EX-7d542b1916793238,2025-04,билет в Баку,LE-OOO-DEKOR,65177.0,OPEX_OTHER
EX-22917af071348c53,2025-04,хозтовары и канцтовары,LE-OOO-DEKOR,4981.8,OPEX_OTHER
EX-e14ca4e9aa6fa1a6,2025-04,"картриджи, дискеты, кофе",LE-OOO-DEKOR,12355.0,OPEX_OTHER
EX-a55fdb3874f5b969,2025-05,агентское вознаграждение,LE-IP-YANINA,116768.8,COMMISSION
EX-6e3a5aa91a7a1412,2025-05,аутсорс (одежда) Площадки,LE-IP-YANINA,138500.0,OUTSOURCE
EX-efbc40d3d2795c06,2025-05,аутсорс (одежда) Площадки,LE-IP-YANINA,622135.0,OUTSOURCE
EX-a8da45aa89649d3b,2025-05,аутсорс (одежда) ИМ,LE-IP-YANINA,7500.0,OUTSOURCE
EX-b687732618f79fce,2025-05,аутсорс (одежда) ИМ,LE-IP-YANINA,38280.0,OUTSOURCE
EX-46b7c7bd6d20570a,2025-05,аутсорс МД,LE-IP-YANINA,153000.0,OUTSOURCE
EX-ac8f4bc07ee5b7b9,2025-05,аутсорс МД,LE-IP-YANINA,197981.08,OUTSOURCE
EX-02f533787288e9a5,2025-05,аутсорс общие,LE-IP-YANINA,10950.0,OUTSOURCE
EX-3c4a9eb4bc5bafb8,2025-05,доставка,LE-IP-YANINA,144516.68,LOGISTICS
EX-419766343f4d1e41,2025-05,"канцтовары, хозтовары П",LE-IP-YANINA,920.0,OPEX_OTHER
EX-0ae42a8428483a5a,2025-05,комиссия эквайринг,LE-OOO-DEKOR,17570.0,ACQUIRING_FEE
EX-a97eaace16cfad72,2025-05,комиссия эквайринг,LE-IP-YANINA,33086.65,ACQUIRING_FEE
EX-c63cc4b4586dfc8a,2025-05,комиссия эквайринг,LE-IP-YANINA,14161.84,ACQUIRING_FEE
EX-a07a88ec827f2cb0,2025-05,мебель,LE-IP-YANINA,48994.0,OPEX_OTHER
EX-7e7536e5e3bfa8c4,2025-05,налоги с зарплаты,LE-OOO-DEKOR,287462.0,PAYROLL
EX-4a36f2122b677874,2025-05,налоги с зарплаты,LE-IP-YANINA,312354.64,PAYROLL
EX-669bb36c7d683e41,2025-05,оплата труда,LE-OOO-DEKOR,408435.85,PAYROLL
EX-e9c4deb914056d0b,2025-05,оплата труда,LE-IP-YANINA,467387.34,PAYROLL
EX-469cbba658571e3c,2025-05,"продукты, лекарства Общие",LE-IP-YANINA,29108.0,OPEX_OTHER
EX-3e262f5df7f98cb1,2025-05,расходники для изделий МД,LE-IP-YANINA,52998.0,MATERIALS_MEMO
EX-cb6fea659cdcb631,2025-05,аренда помещения,LE-OOO-DEKOR,22700.0,RENT
EX-2661f7c02bb36329,2025-05,аренда помещения,LE-IP-YANINA,836586.83,RENT
EX-0d13c6e41e2f228b,2025-05,Дмитровка,LE-IP-YANINA,32660.0,OPEX_OTHER
EX-6019cc454c464dc3,2025-05,Дмитровка,LE-IP-YANINA,8512.94,OPEX_OTHER
EX-7df4dcd168ce5457,2025-05,Тверская,LE-IP-YANINA,40816.55,OPEX_OTHER
EX-a791ab6b2853909a,2025-05,Маяковка,LE-IP-YANINA,67727.15,OPEX_OTHER
EX-184a529335eab96b,2025-05,реклама МД,LE-IP-YANINA,212766.0,MARKETING
EX-f263a2f34f2b0e8c,2025-05,софт ИМ,LE-IP-YANINA,5319.0,OPEX_OTHER
EX-7c5cecb1f8ea6caa,2025-05,софт,LE-IP-YANINA,21477.0,OPEX_OTHER
EX-1d1650b8c4328e06,2025-05,"ткани, фурнитура Общее",LE-IP-YANINA,10239.22,MATERIALS_MEMO
EX-4af74c4efae75df0,2025-05,"ткани, фурнитура МД",LE-IP-YANINA,281299.4,MATERIALS_MEMO
EX-8c4c73e0fd9fcd4b,2025-05,"ткани, фурнитура Площадки",LE-IP-YANINA,70137.5,MATERIALS_MEMO
EX-539f46e510ad26b4,2025-05,услуги банка,LE-OOO-DEKOR,2722.18,OPEX_OTHER
EX-089b43c9b2bad55f,2025-05,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-7d04a0974a10a8a1,2025-05,услуги банка,LE-IP-YANINA,8218.99,OPEX_OTHER
EX-e59f14048e9caf9c,2025-05,услуги банка,LE-IP-YANINA,5866.86,OPEX_OTHER
EX-a23197c439b7468e,2025-05,юридические услуги О,LE-IP-YANINA,-10000.0,OPEX_OTHER
EX-4dc251423450f426,2025-05,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,25354.49,INTERNAL_TRANSFER_MEMO
EX-1cd59d7f19ac7ae5,2025-05,Расходы по эквайрингу (Альфа),LE-IP-YANINA,11888.31,ACQUIRING_FEE
EX-b5453d2b920c7ce9,2025-05,Доставка ИМ СДЭК,LE-IP-YANINA,16730.76,LOGISTICS
EX-b5b50c38bf1262f9,2025-05,Счет в тинькофф,LE-IP-YANINA,473640.0,INTERNAL_TRANSFER_MEMO
EX-2ec34c1b4df65d5d,2025-05,ИП Нурова (Махачкала),LE-IP-YANINA,147782.0,COUNTERPARTY_MEMO
EX-828f048ac9c42e10,2025-05,НБ-Ритейл (Белгород),LE-IP-YANINA,83290.0,COUNTERPARTY_MEMO
EX-68e4797c16c09b7d,2025-05,Чухонцева (Сочи),LE-IP-YANINA,100000.0,COUNTERPARTY_MEMO
EX-a06db7efd6968eba,2025-05,Стратонова,LE-IP-YANINA,68400.0,COUNTERPARTY_MEMO
EX-22869b6ff6356331,2025-05,Джелялова,LE-IP-YANINA,304854.0,COUNTERPARTY_MEMO
EX-89d0fc0ef08b360f,2025-05,Кондрашкина,LE-IP-YANINA,27300.0,COUNTERPARTY_MEMO
EX-9ddfb6943d6501f6,2025-05,Интернет магазин (СДЭК),LE-IP-YANINA,209120.0,LOGISTICS
EX-cb450e9041996299,2025-05,Декор,LE-IP-YANINA,200000.0,OPEX_OTHER
EX-0905bd60769f359e,2025-05,расходы по карте май 2025,LE-OOO-DEKOR,130241.63,CARD_EXPENSE
EX-e34d7fc030f9e05b,2025-05,"калька,резинка",LE-OOO-DEKOR,14485.55,OPEX_OTHER
EX-a0b6f6521704996a,2025-05,"жесткий диск, пилот",LE-OOO-DEKOR,5377.0,OPEX_OTHER
EX-37371ea63bcd69d5,2025-05,"бязь, пакеты",LE-OOO-DEKOR,14554.37,OPEX_OTHER
EX-0d3d795d58e790ea,2025-05,обмен билета (Динара),LE-OOO-DEKOR,35893.0,OPEX_OTHER
EX-d44f3c80fdf04e72,2025-05,картриджи,LE-OOO-DEKOR,5144.78,OPEX_OTHER
EX-58605220ba5012a3,2025-05,"картриджи, мешки для пылесоса",LE-OOO-DEKOR,8393.0,OPEX_OTHER
EX-622f550b332bc279,2025-05,канц.товары,LE-OOO-DEKOR,20820.45,OPEX_OTHER
EX-974cd8daac1a26ac,2025-05,хоз.товары,LE-OOO-DEKOR,1468.0,OPEX_OTHER
EX-df9f970094daf048,2025-05,картриджи,LE-OOO-DEKOR,2544.0,OPEX_OTHER
EX-54af864e4cefa3b8,2025-05,фильтры пылесоса,LE-OOO-DEKOR,1176.0,OPEX_OTHER
EX-58a965eac27398f2,2025-05,"хозтовары (чай, сахар, бумага, пр)",LE-OOO-DEKOR,20385.48,OPEX_OTHER
EX-074ff54e4acc005b,2025-06,аутсорс (одежда) Площадки,LE-IP-YANINA,155210.0,OUTSOURCE
EX-0fb35d6c2e5fb7a8,2025-06,аутсорс (одежда) ИМ,LE-IP-YANINA,98430.0,OUTSOURCE
EX-93fdda9c1d48fed5,2025-06,аутсорс МД,LE-IP-YANINA,306542.0,OUTSOURCE
EX-62182004e9fbd139,2025-06,аутсорс общие,LE-IP-YANINA,65410.0,OUTSOURCE
EX-294cc0d2ad9347ba,2025-06,доставка,LE-IP-YANINA,161934.79,LOGISTICS
EX-0cc1619f5295ce8e,2025-06,комиссия эквайринг,LE-OOO-DEKOR,18638.0,ACQUIRING_FEE
EX-3b2d539d30b24cda,2025-06,комиссия эквайринг,LE-IP-YANINA,50202.1,ACQUIRING_FEE
EX-2beb2dd765f84082,2025-06,комиссия эквайринг,LE-IP-YANINA,3736.01,ACQUIRING_FEE
EX-f788dea2f885badd,2025-06,налоги с зарплаты,LE-OOO-DEKOR,374388.6,PAYROLL
EX-fd2285750aa6c19e,2025-06,налоги с зарплаты,LE-IP-YANINA,400760.27,PAYROLL
EX-cb23ca552cc1b8a9,2025-06,оплата труда,LE-OOO-DEKOR,990332.28,PAYROLL
EX-ad9400620d3d0c5d,2025-06,оплата труда,LE-IP-YANINA,912395.63,PAYROLL
EX-b3488671768690cd,2025-06,"продукты, лекарства Общие",LE-IP-YANINA,9120.0,OPEX_OTHER
EX-eb49bb5d60f73691,2025-06,производственное оборудование МД,LE-IP-YANINA,7500.0,OPEX_OTHER
EX-ee32f4ee366c8041,2025-06,аренда помещения,LE-OOO-DEKOR,22700.0,RENT
EX-ae4397b917475070,2025-06,аренда помещения,LE-IP-YANINA,822006.75,RENT
EX-5299eeaa7b956fbe,2025-06,Дмитровка,LE-IP-YANINA,22520.0,OPEX_OTHER
EX-e41e1c9335eb4794,2025-06,Дмитровка,LE-IP-YANINA,8512.94,OPEX_OTHER
EX-222716867ec686e1,2025-06,Тверская,LE-IP-YANINA,57602.22,OPEX_OTHER
EX-ee446bf470d6a1cf,2025-06,Маяковка,LE-IP-YANINA,44605.68,OPEX_OTHER
EX-8e3fa62f28908f5c,2025-06,сайт,LE-IP-YANINA,1885.0,OPEX_OTHER
EX-ec937c56c99b7ecc,2025-06,софт,LE-IP-YANINA,20998.8,OPEX_OTHER
EX-afb461b5ffefa62d,2025-06,съемка (фото/видео) ИМ,LE-IP-YANINA,23870.0,OPEX_OTHER
EX-b0cbba10652e518f,2025-06,"ткани, фурнитура Общее",LE-IP-YANINA,26838.0,MATERIALS_MEMO
EX-1378aa80b51812e6,2025-06,"ткани, фурнитура МД",LE-OOO-DEKOR,20578.68,MATERIALS_MEMO
EX-c3b50dee0738b753,2025-06,"ткани, фурнитура МД",LE-IP-YANINA,1390347.29,MATERIALS_MEMO
EX-15d64b47c432210c,2025-06,"ткани, фурнитура МД",LE-IP-YANINA,2773.44,MATERIALS_MEMO
EX-4359b84947831a3a,2025-06,"ткани, фурнитура Площадки",LE-IP-YANINA,109562.02,MATERIALS_MEMO
EX-613e57fa46c72aac,2025-06,торговое оборудование МД,LE-IP-YANINA,17500.0,OPEX_OTHER
EX-6a68111a71928407,2025-06,услуги банка,LE-OOO-DEKOR,5631.67,OPEX_OTHER
EX-131fee7926f92b30,2025-06,услуги банка,LE-IP-YANINA,990.0,OPEX_OTHER
EX-9b43b512643553a1,2025-06,услуги банка,LE-IP-YANINA,4592.4,OPEX_OTHER
EX-b34f84fed97220c7,2025-06,услуги банка,LE-IP-YANINA,4846.88,OPEX_OTHER
EX-cd69d260258b6f9a,2025-06,Комиссия банка ИМ Тинькофф,LE-IP-YANINA,34549.47,INTERNAL_TRANSFER_MEMO
EX-10231836e3ef0538,2025-06,Доставка ИМ СДЭК,LE-IP-YANINA,9820.32,LOGISTICS
EX-b66232baa2ea6fcb,2025-06,Счет в тинькофф,LE-IP-YANINA,124950.0,INTERNAL_TRANSFER_MEMO
EX-0e1c94d08a727dfb,2025-06,Раева (Жуковский),LE-IP-YANINA,10000.0,COUNTERPARTY_MEMO
