budget_id,period_month,article,section,plan_eur,fact_eur,variance_eur,variance_pct,plan_rub_fx100,fact_rub_fx100,opex_bucket_map,source_file,source_file_id,unit_assumption,so_t
BUD2026,2026-01,Командировочные расходы,expense,5000.0,7306.0,2306.0,46.1,500000.0,730600.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Командировочные расходы,expense,5000.0,3000.0,-2000.0,-40.0,500000.0,300000.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Командировочные расходы,expense,2500.0,1200.0,-1300.0,-52.0,250000.0,120000.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Командировочные расходы,expense,2500.0,6559.0,4059.0,162.4,250000.0,655900.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Командировочные расходы,expense,5000.0,11897.0,6897.0,137.9,500000.0,1189700.0,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Командировочные расходы,expense,5000.0,,,,500000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Командировочные расходы,expense,5000.0,,,,500000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Командировочные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Командировочные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Командировочные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Командировочные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Командировочные расходы,expense,2000.0,,,,200000.0,,LOGISTICS,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Агентское вознаграждение,expense,0.0,0.0,0.0,,0.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Агентское вознаграждение,expense,0.0,900.0,900.0,,0.0,90000.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Агентское вознаграждение,expense,9000.0,0.0,-9000.0,-100.0,900000.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Агентское вознаграждение,expense,0.0,0.0,0.0,,0.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Агентское вознаграждение,expense,0.0,0.0,0.0,,0.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Агентское вознаграждение,expense,9000.0,,,,900000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Агентское вознаграждение,expense,0.0,,,,0.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Агентское вознаграждение,expense,0.0,,,,0.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Агентское вознаграждение,expense,9000.0,,,,900000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Агентское вознаграждение,expense,0.0,,,,0.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Агентское вознаграждение,expense,0.0,,,,0.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Агентское вознаграждение,expense,9000.0,,,,900000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Услуги банка (вкл. эквайринг),expense,1000.0,757.0,-243.0,-24.3,100000.0,75700.0,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Услуги банка (вкл. эквайринг),expense,1400.0,901.0,-499.0,-35.6,140000.0,90100.0,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Услуги банка (вкл. эквайринг),expense,1400.0,1701.0,301.0,21.5,140000.0,170100.0,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Услуги банка (вкл. эквайринг),expense,1400.0,2198.0,798.0,57.0,140000.0,219800.0,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Услуги банка (вкл. эквайринг),expense,1400.0,1032.0,-368.0,-26.3,140000.0,103200.0,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Услуги банка (вкл. эквайринг),expense,1400.0,,,,140000.0,,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Услуги банка (вкл. эквайринг),expense,1000.0,,,,100000.0,,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Услуги банка (вкл. эквайринг),expense,1000.0,,,,100000.0,,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Услуги банка (вкл. эквайринг),expense,1500.0,,,,150000.0,,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Услуги банка (вкл. эквайринг),expense,1500.0,,,,150000.0,,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Услуги банка (вкл. эквайринг),expense,2000.0,,,,200000.0,,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Услуги банка (вкл. эквайринг),expense,2000.0,,,,200000.0,,ACQUIRING_FEE,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Сайт/соцсети,expense,1500.0,0.0,-1500.0,-100.0,150000.0,0.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Сайт/соцсети,expense,1500.0,272.0,-1228.0,-81.9,150000.0,27200.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Сайт/соцсети,expense,1500.0,495.0,-1005.0,-67.0,150000.0,49500.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Сайт/соцсети,expense,1500.0,245.0,-1255.0,-83.7,150000.0,24500.0,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-08,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Сайт/соцсети,expense,1500.0,,,,150000.0,,MARKETING,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Юридические услуги,expense,500.0,720.0,220.0,44.0,50000.0,72000.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Юридические услуги,expense,3000.0,0.0,-3000.0,-100.0,300000.0,0.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Юридические услуги,expense,500.0,0.0,-500.0,-100.0,50000.0,0.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Юридические услуги,expense,,0.0,,,,0.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Юридические услуги,expense,,0.0,,,,0.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-06,Юридические услуги,expense,500.0,,,,50000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Юридические услуги,expense,500.0,,,,50000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Юридические услуги,expense,500.0,,,,50000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Юридические услуги,expense,500.0,,,,50000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Юридические услуги,expense,1000.0,,,,100000.0,,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Резервный фонд,expense,1500.0,0.0,-1500.0,-100.0,150000.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Резервный фонд,expense,1000.0,0.0,-1000.0,-100.0,100000.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Резервный фонд,expense,1500.0,0.0,-1500.0,-100.0,150000.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Резервный фонд,expense,,0.0,,,,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Резервный фонд,expense,1500.0,,,,150000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-09,Резервный фонд,expense,1500.0,,,,150000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-10,Резервный фонд,expense,1000.0,,,,100000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-11,Резервный фонд,expense,1000.0,,,,100000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-12,Резервный фонд,expense,1000.0,,,,100000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Благотворительность,expense,,300.0,,,,30000.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Благотворительность,expense,,0.0,,,,0.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Благотворительность,expense,,0.0,,,,0.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-04,Благотворительность,expense,,0.0,,,,0.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-05,Благотворительность,expense,,200.0,,,,20000.0,OPEX_OTHER,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-01,Внебюджетные расходы,expense,300000.0,0.0,-300000.0,-100.0,30000000.0,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-02,Внебюджетные расходы,expense,,0.0,,,,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-03,Внебюджетные расходы,expense,,0.0,,,,0.0,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
BUD2026,2026-07,Внебюджетные расходы,expense,300000.0,,,,30000000.0,,UNMAPPED,Бюджет 2026.xlsx,SRC-7B59F03FC58C,EUR_LIKE,N
