material_id,name,article_hint,warehouse,qty,amount_rub,unit_cost_rub,snapshot_date,rank,share_pct,cum_share_pct,abc_class,so_t,method,warning
MAT-a604ea8ba2df9cb3,"Х/Б батист полоска бел/синяя/белая 1,2/2/1,2 4А-048",,Основной склад,4.65,4650.0,1000.0,2026-05-31,1046,0.016,97.62,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-77e66e446e8062d2,Х/Б синии листья на белом 4П-012,,Основной склад,7.75,4650.0,600.0,2026-05-31,1047,0.016,97.64,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7903fbd87f27d12f,"Шелк, серый 16-006",16-006,Основной склад,3.1,4650.0,1500.0,2026-05-31,1048,0.016,97.66,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3d1db48c740a5e1b,Х/Б туфельки 4П-016,,Основной склад,11.6,4640.0,400.0,2026-05-31,1049,0.016,97.67,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6fc3ea7e2d1386da,Х/Б Хлопок девочки Y синий 4А-057,,Основной склад,3.2,4640.0,1450.0,2026-05-31,1050,0.016,97.69,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ed02ea098021adca,"Кружево, коричневый 13-012",13-012,Основной склад,2.8,4620.0,1650.0,2026-05-31,1051,0.015,97.7,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6747b109b1dc7fb8,"Джерси, черный 23-031",23-031,Основной склад,3.8,4560.0,1200.0,2026-05-31,1052,0.015,97.72,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-569e6ad93fa584e5,"Вечерняя ткань, трикотаж с люрексом черный 12-078",12-078,Основной склад,15.0,4500.0,300.0,2026-05-31,1053,0.015,97.73,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f717c5564c9936fe,"Органза, синий 21-001",21-001,Основной склад,9.0,4500.0,500.0,2026-05-31,1054,0.015,97.75,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2c850ea0bf3d0639,Синтетическая ткань бежевый эко-шелк 20-018,20-018,Основной склад,9.0,4500.0,500.0,2026-05-31,1055,0.015,97.76,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-b2b9c27d12b737a3,Трикотаж бежевый 23-038,23-038,Основной склад,9.0,4500.0,500.0,2026-05-31,1056,0.015,97.78,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1f874146766c0b13,Трикотаж синий джерси 23-041,23-041,Основной склад,5.0,4500.0,900.0,2026-05-31,1057,0.015,97.79,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-03e6b9c82400605b,Х/Б черно-белые кружки 4П-026,,Основной склад,5.0,4500.0,900.0,2026-05-31,1058,0.015,97.81,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-db1debdb32a4108f,"Шерсть пальтовая, розовый 9-О-001",,Основной склад,1.5,4500.0,3000.0,2026-05-31,1059,0.015,97.82,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5a5738f28cfb3421,"Шелк, голубой 16-018",16-018,Основной склад,3.0,4500.0,1500.0,2026-05-31,1060,0.015,97.84,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-04461b7329b3e05b,"Шелк, розовый 16-023",16-023,Основной склад,3.0,4500.0,1500.0,2026-05-31,1061,0.015,97.85,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9abdc37089300cc3,"Шелк, фиолетовый 16-036",16-036,Основной склад,3.0,4500.0,1500.0,2026-05-31,1062,0.015,97.87,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fc13e4697f836939,"Шелк, желтый 16-030",16-030,Основной склад,3.0,4500.0,1500.0,2026-05-31,1063,0.015,97.88,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3d1c0d69be352946,"Шелк, красный, без стрейча 16-040",16-040,Основной склад,3.0,4500.0,1500.0,2026-05-31,1064,0.015,97.9,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-1c08da40c17f5cfb,Шифон зеленый 18-024,18-024,Основной склад,5.0,4500.0,900.0,2026-05-31,1065,0.015,97.91,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6dfa6ed913d87cc0,Шифон красный 18-036,18-036,Основной склад,5.0,4500.0,900.0,2026-05-31,1066,0.015,97.93,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-39ad9107202d00b1,"Сетка, белая 22-Ж-002",,Основной склад,44.5,4448.22,99.96,2026-05-31,1067,0.015,97.94,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-95eab074d1f30583,Х/Б Хлопок полоски роз/зел/роз 4А-074,,Основной склад,3.0,4443.75,1481.25,2026-05-31,1068,0.015,97.96,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-371610c2e25e3d1f,"Органза, красный 21-028",21-028,Основной склад,14.7,4410.0,300.0,2026-05-31,1069,0.015,97.97,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-56acd2be89a004ac,"Парча, серебряный 15-016",15-016,Основной склад,2.2,4400.0,2000.0,2026-05-31,1070,0.015,97.99,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d48b9f596c9c8e05,"Сетка, черный 22-022",22-022,Основной склад,4.0,4400.0,1100.0,2026-05-31,1071,0.015,98.0,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8ac0802a196c325d,"Сетка, розовый 22-053",22-053,Основной склад,43.8,4380.0,100.0,2026-05-31,1072,0.015,98.02,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e80619dd3bb4d651,"Шелк белый, принт микс крупный 17A-029",,Основной склад,1.5,4350.0,2900.0,2026-05-31,1073,0.015,98.03,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c52de874b66107e7,"Шелк белый, принт полоски серые 17A-055",,Основной склад,1.5,4350.0,2900.0,2026-05-31,1074,0.015,98.05,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e7cfdfb0ccbeedae,"Шелк голубой, принт микс средний 17A-022",,Основной склад,1.5,4350.0,2900.0,2026-05-31,1075,0.015,98.06,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-53451d3425508335,"Шелк розовый, принт микс крупный 17A-028",,Основной склад,1.5,4350.0,2900.0,2026-05-31,1076,0.015,98.08,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-859ff1a05b79f787,Синтетическая ткань голубой 20-007,20-007,Основной склад,6.2,4340.0,700.0,2026-05-31,1077,0.015,98.09,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-70a7a59485477aab,Бязь макетная 4-007,4-007,Основной склад,42.5,4291.64,100.98,2026-05-31,1078,0.014,98.1,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-bbbba20103415909,"Лен бирюзовый, 3-003",3-003,Основной склад,5.7,4275.0,750.0,2026-05-31,1079,0.014,98.12,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-db25a117d3ada21a,"Органза, голубой 21-027",21-027,Основной склад,14.25,4275.0,300.0,2026-05-31,1080,0.014,98.13,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-89e51c9e4d057aa3,Вечерняя ткань синие пайетки на сетке 12-069,12-069,Основной склад,7.1,4260.0,600.0,2026-05-31,1081,0.014,98.15,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ff4fe8187398216c,"Шелк-кади, зеленый 16А-009",,Основной склад,1.7,4250.0,2500.0,2026-05-31,1082,0.014,98.16,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cd09e21ee38a0733,"Бархат стрейч, светло-серый 6-048",6-048,Основной склад,10.35,4243.5,410.0,2026-05-31,1083,0.014,98.18,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9655103d5672258b,"Бархат шелк, бордовый 6-018",6-018,Основной склад,3.25,4225.0,1300.0,2026-05-31,1084,0.014,98.19,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5ae27d49a2c1d192,Вечерняя ткань зеленое с пайетками 12-040,12-040,Основной склад,6.0,4200.0,700.0,2026-05-31,1085,0.014,98.2,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-032d4b856a4c176a,"Органза, красный 21-004",21-004,Основной склад,5.25,4200.0,800.0,2026-05-31,1086,0.014,98.22,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-26767e5b3e58adc9,Синтетическая ткань бордовый эко-шелк 20-032,20-032,Основной склад,8.4,4200.0,500.0,2026-05-31,1087,0.014,98.23,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9bae93db197a2d9c,"Х/Б штапель, бежевый 4Ш-002",,Основной склад,10.5,4200.0,400.0,2026-05-31,1088,0.014,98.25,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c130e42603761ad2,"Шерсть, голубой в крапинку 8-O-006",,Основной склад,2.1,4200.0,2000.0,2026-05-31,1089,0.014,98.26,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2ca6001714de8a84,"Джинсовая ткань, молочная 4-042",4-042,Основной склад,5.1,4186.05,820.79,2026-05-31,1090,0.014,98.27,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-b55502bd6aca7fc7,Вечерняя ткань черный коричневый бисер 12-001,12-001,Основной склад,1.9,4180.0,2200.0,2026-05-31,1091,0.014,98.29,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-2d251c9ce803518a,"Бархат шелк, серый 6-031",6-031,Основной склад,3.2,4160.0,1300.0,2026-05-31,1092,0.014,98.3,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6901b5ecaffc3002,"Бархат шелк, фиолетовый 6-038",6-038,Основной склад,3.2,4160.0,1300.0,2026-05-31,1093,0.014,98.32,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-126dedbb28246179,Трикотаж футер серый 23-019,23-019,Основной склад,6.9,4140.0,600.0,2026-05-31,1094,0.014,98.33,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c845e31d8649d94c,Вечерняя ткань розовое кружево вышитое 12-039,12-039,Основной склад,5.9,4130.0,700.0,2026-05-31,1095,0.014,98.34,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5da669d619d4f0bd,"Шифон розовый ""любовь"" 18-031",18-031,Основной склад,4.5,4050.0,900.0,2026-05-31,1096,0.014,98.36,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-bba58050c997fb72,"Кружево, белый 13-003",13-003,Основной склад,2.45,4042.5,1650.0,2026-05-31,1097,0.014,98.37,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-120a334d0e7e933d,"Кружево, золотой 13-013",13-013,Основной склад,2.45,4042.5,1650.0,2026-05-31,1098,0.014,98.38,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e502437a817b0cb0,Трикотаж темно-синий 23-034,23-034,Основной склад,5.0,4000.0,800.0,2026-05-31,1099,0.013,98.4,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-44958e5509accfcc,"Трикотаж, темно-синий 23-029",23-029,Основной склад,5.0,4000.0,800.0,2026-05-31,1100,0.013,98.41,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-14e386f09040927d,Х/Б батист девочки Y на синем 4А-036,,Основной склад,4.0,4000.0,1000.0,2026-05-31,1101,0.013,98.42,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-af6f09872a55353b,"Х/Б, белый 4-017",4-017,Основной склад,8.0,4000.0,500.0,2026-05-31,1102,0.013,98.44,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-276c3ce9d7c4dc54,"Шерсть, серый в полоску 8-O-004",,Основной склад,2.0,4000.0,2000.0,2026-05-31,1103,0.013,98.45,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5ce50746266f4917,"Шерсть, синий 8-O-003",,Основной склад,2.0,4000.0,2000.0,2026-05-31,1104,0.013,98.46,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0065e0fb519e13b9,"Шерсть, темно-синий 8-O-013",,Основной склад,2.0,4000.0,2000.0,2026-05-31,1105,0.013,98.48,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-cb521719513a6038,"Шерсть, фиолетовый 8-O-010",,Основной склад,2.0,4000.0,2000.0,2026-05-31,1106,0.013,98.49,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fb7d1fdc62314459,Тафта искусственная черная 2-И-003,,Основной склад,7.7,3917.76,508.8,2026-05-31,1107,0.013,98.5,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-f7a89d4c74dac8a1,"Шерсть, черный в крапинку 8-O-015",,Основной склад,2.6,3900.0,1500.0,2026-05-31,1108,0.013,98.52,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9ba3350a0838e33e,Синтетическая ткань цветной атлас  20-036,20-036,Основной склад,7.7,3850.0,500.0,2026-05-31,1109,0.013,98.53,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-63d2a29fc40d679a,Синтетическая ткань черный- атлас плотный 20-028,20-028,Основной склад,3.5,3850.0,1100.0,2026-05-31,1110,0.013,98.54,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8780614984081d2d,"Вечерняя ткань, трикотаж с люрексом бронзовая 12-063",12-063,Основной склад,4.8,3840.0,800.0,2026-05-31,1111,0.013,98.56,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3f068bcd96dae05e,"Х/Б штапель, коралловый 4Ш-012",,Основной склад,9.6,3840.0,400.0,2026-05-31,1112,0.013,98.57,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c429dde5fbcbda6b,"Сетка, телесная пшенка черная 22-004",22-004,Основной склад,7.6,3800.0,500.0,2026-05-31,1113,0.013,98.58,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-6575a1a2a8588039,"Бархат х/б, светло-голубой 6-013",6-013,Основной склад,2.3,3795.0,1650.0,2026-05-31,1114,0.013,98.59,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-72a06140f8f78224,"Трикотаж, рибана, фуксия 23-075",23-075,Основной склад,7.5,3750.0,500.0,2026-05-31,1115,0.013,98.61,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-7ef77273d543a133,"Шелк, голубой 16-019",16-019,Основной склад,2.5,3750.0,1500.0,2026-05-31,1116,0.013,98.62,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8440b507a582a563,Синтетическая ткань красный-морковный 20-005,20-005,Основной склад,5.3,3710.0,700.0,2026-05-31,1117,0.012,98.63,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-c393bf7ff7e17df5,Трикотаж бежевый масло  23-009,23-009,Основной склад,7.4,3700.0,500.0,2026-05-31,1118,0.012,98.64,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-33d47435abed8e34,Х/Б батист микс крупный синий 4А-041,,Основной склад,3.7,3700.0,1000.0,2026-05-31,1119,0.012,98.66,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-208310ebdbab07bd,Х/Б большие цветы оранжевый 4П-010,,Основной склад,4.1,3690.0,900.0,2026-05-31,1120,0.012,98.67,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-76a3b470d8aad59c,"Креп синтетический, бежевый 10А-003",,Основной склад,7.35,3675.0,500.0,2026-05-31,1121,0.012,98.68,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d28c4e187417c647,"Трикотаж, рибана, серый 23-067",23-067,Основной склад,7.3,3650.0,500.0,2026-05-31,1122,0.012,98.69,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-3011adcf4bb6d6f1,"Шелк, зеленый 16-035",16-035,Основной склад,2.5,3635.51,1454.2,2026-05-31,1123,0.012,98.71,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-55ee56a9c1826812,"Х/Б, бежевый 4-015",4-015,Основной склад,10.3,3605.0,350.0,2026-05-31,1124,0.012,98.72,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-e7fd8016792636c3,"Х/Б фуксия, 4-041",4-041,Основной склад,9.0,3600.0,400.0,2026-05-31,1125,0.012,98.73,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-8c28d66e307956e6,Х/Б хкрасный штапель с цветами 4П-007,,Основной склад,6.0,3600.0,600.0,2026-05-31,1126,0.012,98.74,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ef3826e972a37063,"Х/Б штапель, фуксия 4Ш-007",,Основной склад,9.0,3600.0,400.0,2026-05-31,1127,0.012,98.75,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-fb7d1fdc62314459,Тафта искусственная черная 2-И-003,,Основной склад,7.0,3561.6,508.8,2026-05-31,1128,0.012,98.77,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-9826b56966750aaf,"Кружево, розовый 13-071",13-071,Основной склад,1.1,3520.0,3200.0,2026-05-31,1129,0.012,98.78,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-effc70d234da08ec,"Сетка, трикотажная светло-бежевая 22-059",22-059,Основной склад,3.2,3520.0,1100.0,2026-05-31,1130,0.012,98.79,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-dc01d8061492d24e,"Шелк, бирюзовый 16-041",16-041,Основной склад,2.2,3520.0,1600.0,2026-05-31,1131,0.012,98.8,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-ba965c0dfe3bdecc,"Сетка, салатовый 22-034",22-034,Основной склад,34.8,3480.0,100.0,2026-05-31,1132,0.012,98.81,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-0e5bd0c917b8df90,"Шелк черный, принт грибы 17A-010",,Основной склад,1.2,3480.0,2900.0,2026-05-31,1133,0.012,98.83,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-404b82ed5796bd35,Х/Б хаки с цветами 4П-008,,Основной склад,5.75,3450.0,600.0,2026-05-31,1134,0.012,98.84,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-4f6a48e4e0df10eb,"Шифон, серый с принтом ""розовые листья"" 19A-017",,Основной склад,1.5,3450.0,2300.0,2026-05-31,1135,0.012,98.85,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-532dbe43eb4bf438,"Органза жатая, белый 21-015",21-015,Основной склад,2.0,3400.0,1700.0,2026-05-31,1136,0.011,98.86,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-a64565149a91a3bb,"Вечерняя ткань белая сетка с перьями, расшивкой пайетками 12-090",12-090,Основной склад,0.45,3375.0,7500.0,2026-05-31,1137,0.011,98.87,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-61952b80ea70e208,"Х/Б вышитый  мелкими ромбиками, 4-011",4-011,Основной склад,4.8,3360.0,700.0,2026-05-31,1138,0.011,98.88,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-73fb3ea84b5c3132,"Х/Б синий плотный, 4-033",4-033,Основной склад,8.4,3360.0,400.0,2026-05-31,1139,0.011,98.89,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d0e8a2e8f51fc07d,"Сетка, серый 22-056",22-056,Основной склад,33.4,3340.0,100.0,2026-05-31,1140,0.011,98.9,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-d98d295587f0d10a,"Парча, темно-серебряный 15-015",15-015,Основной склад,1.65,3300.0,2000.0,2026-05-31,1141,0.011,98.92,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
MAT-5f9d88e56fc5b744,"СЕТКА лагатолла, черный 22-Л-002",,Основной склад,3.0,3300.0,1100.0,2026-05-31,1142,0.011,98.93,C,N,INDICATIVE_VALUE_ABC_SNAPSHOT_2026_05_31,Not aging ABC; leaf units historically ambiguous — money from snapshot amount_rub
