sales_line_id,period_month,canonical_sku,qty,revenue_rub,unit_price_rub,cogs_reported_rub,cogs_source,product_cogs_rub,commission_proxy_rub,agency_comm_at_net_rate_rub,reported_margin_rub,product_margin_rub,commission_proxy_share_of_rev,split_method,net_rate_policy,agency_take_policy
SL-1e8eb418b3a19b57,2025-02,T-2546,1.0,190300.0,190300.0,126425.0,FILE,18865.0,107560.0,101467.96,63875.0,171435.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-63b8ce9e5853e529,2025-08,T-2546,1.0,190300.0,190300.0,126425.0,FILE,18865.0,107560.0,101467.96,63875.0,171435.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-53c4d82670b7a205,2025-05,T-2924,1.0,133350.0,133350.0,94142.3,FILE,18770.37,75371.93,71102.22,39207.7,114579.63,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1e1790ae99bbd28e,2025-11,T-2924,2.0,264667.77,132333.89,186252.38,FILE,37540.75,148711.63,141120.85,78415.39,227127.02,0.5619,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e3b9bb0449d61e99,2026-04,T-2924,1.0,82498.26,82498.26,43290.56,FILE,18770.37,24520.19,43988.07,39207.7,63727.89,0.2972,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-29da04fd13ec019d,2024-04,0-2491,1.0,53326.0,53326.0,13909.36,FILE,13909.36,0.0,28433.42,39416.64,39416.64,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-bfb27f35cb67a201,2024-01,0-2721,1.0,304060.0,304060.0,209805.0,FILE,37945.0,171860.0,162124.79,94255.0,266115.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1b2e2594b69f4d0d,2024-02,0-2493,1.0,108100.0,108100.0,80024.52,FILE,11961.52,68063.0,57638.92,28075.48,96138.48,0.6296,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-55d0a65dd3dd01ec,2024-07,0-2493,2.0,133445.99,66722.99,77295.03,FILE,23923.04,53371.99,71153.4,56150.96,109522.95,0.4,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2fac4d7cc68b13f8,2024-08,0-2493,1.0,108100.0,108100.0,80024.52,FILE,11961.52,68063.0,57638.92,28075.48,96138.48,0.6296,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b76686da85ef1504,2024-11,0-2493,1.0,108000.0,108000.0,79924.52,FILE,11961.52,67963.0,57585.6,28075.48,96038.48,0.6293,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9ce12eb0c177b55f,2025-08,T-2865A,1.0,311850.0,311850.0,193533.0,FILE,35609.58,157923.42,166278.42,118317.0,276240.42,0.5064,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-04e0bbff14b037d9,2024-05,T-2251A,2.0,220197.45,110098.73,150599.45,FILE,26402.0,124197.45,117409.28,69598.0,193795.45,0.564,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-5aace1548bfef88a,2024-06,T-2251A,3.0,331300.0,110433.33,226903.0,FILE,39603.0,187300.0,176649.16,104397.0,291697.0,0.5653,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-88d9c053534ed724,2024-07,T-2251A,1.0,99335.58,99335.58,64536.58,FILE,13201.0,51335.58,52965.73,34799.0,86134.58,0.5168,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-945e83d99cc440cb,2024-08,T-2251A,1.0,110400.0,110400.0,75601.0,FILE,13201.0,62400.0,58865.28,34799.0,97199.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b79140ce21185c9a,2024-09,T-2251A,1.0,110500.0,110500.0,75701.0,FILE,13201.0,62500.0,58918.6,34799.0,97299.0,0.5656,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-815a287245837929,2024-10,T-2251A,1.0,89400.0,89400.0,54601.0,FILE,13201.0,41400.0,47668.08,34799.0,76199.0,0.4631,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cfd31e4a97de5ff7,2024-11,T-2251A,1.0,110400.0,110400.0,75601.0,FILE,13201.0,62400.0,58865.28,34799.0,97199.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-330cf6c910657642,2026-06,T-2251A,1.0,115920.0,115920.0,78721.0,FILE,13201.0,65520.0,61808.54,37199.0,102719.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-022a0e4901d1b6b4,2024-04,T-2754,2.0,226780.0,113390.0,156792.66,FILE,24854.0,131938.66,120919.1,69987.34,201926.0,0.5818,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-d7a6663079dfd163,2024-05,T-2754,2.0,226890.0,113445.0,156902.66,FILE,24854.0,132048.66,120977.75,69987.34,202036.0,0.582,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-bcb460b8a4d08ff1,2024-06,T-2754,2.0,226780.0,113390.0,156792.66,FILE,24854.0,131938.66,120919.1,69987.34,201926.0,0.5818,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-d58d21cdc24fc998,2024-07,T-2754,2.0,181512.0,90756.0,111524.66,FILE,24854.0,86670.66,96782.2,69987.34,156658.0,0.4775,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-03b6d6b1ae2638cb,2024-08,T-2754,2.0,226780.0,113390.0,156792.66,FILE,24854.0,131938.66,120919.1,69987.34,201926.0,0.5818,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9daebe6e57916059,2026-03,T-3140A,1.0,214160.0,214160.0,113176.72,FILE,38216.72,74960.0,114190.11,100983.28,175943.28,0.35,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-db97ee889a2029a4,2026-05,T-3140A,2.0,640160.0,320080.0,438193.44,FILE,76433.45,361759.99,341333.31,201966.56,563726.55,0.5651,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-8fd8f650a44d39d8,2026-06,T-3140A,2.0,640320.0,320160.0,438353.44,FILE,76433.45,361919.99,341418.62,201966.56,563886.55,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1fbc192fb6055d90,2025-06,T-2788,1.0,177494.96,177494.96,126160.94,FILE,38600.98,87559.96,94640.31,51334.02,138893.98,0.4933,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ea04ea773a5c9a94,2025-07,T-2788,2.0,403892.92,201946.46,301224.88,FILE,77201.95,224022.93,215355.7,102668.04,326690.97,0.5547,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3e2ec3c39d1659d0,2025-08,T-2788,1.0,89935.0,89935.0,38600.98,FILE,38600.98,0.0,47953.34,51334.02,51334.02,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-dca751b8f22eebba,2025-07,T-2792,2.0,457899.82,228949.91,297474.7,FILE,76966.87,220507.83,244152.18,160425.12,380932.95,0.4816,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-5a3d537503f85f79,2025-08,T-2792,1.0,273000.0,273000.0,192787.44,FILE,38483.44,154304.0,145563.6,80212.56,234516.56,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-192867542e8b71ab,2025-09,T-2792,1.0,273000.0,273000.0,192787.44,FILE,38483.44,154304.0,145563.6,80212.56,234516.56,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-abe049c04d70d5dd,2025-12,T-3187A,1.0,127080.0,127080.0,22462.05,W3_BOM_H9,22462.05,0.0,67759.06,104617.95,104617.95,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-88e790357017ec74,2026-02,T-3187A,1.0,127080.0,127080.0,22462.05,W3_BOM_H9,22462.05,0.0,67759.06,104617.95,104617.95,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-47d04f4f75b33299,2026-06,T-3187A,1.0,127080.0,127080.0,22462.05,W3_BOM_H9,22462.05,0.0,67759.06,104617.95,104617.95,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-ac41b2564fe64b2a,2024-03,0-2814,2.0,717063.81,358531.91,441289.81,FILE,38140.0,403149.81,382338.42,275774.0,678923.81,0.5622,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-21125c69b1297327,2024-12,0-2814,1.0,156957.0,156957.0,19070.0,FILE,19070.0,0.0,83689.47,137887.0,137887.0,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f6e371432beff383,2024-07,0-2246B,2.0,132948.03,66474.01,68044.67,FILE,19770.64,48274.03,70887.89,64903.36,113177.39,0.3631,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-37409fee360b3dd1,2024-05,0-2499,1.0,71820.0,71820.0,41513.02,FILE,9730.02,31783.0,38294.42,30306.98,62089.98,0.4425,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2c900f4d8a42c505,2024-06,0-2499,2.0,184180.0,92090.0,123566.04,FILE,19460.04,104106.0,98204.78,60613.96,164719.96,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2d3e9e4707f186ee,2024-07,0-2499,1.0,40037.0,40037.0,9730.02,FILE,9730.02,0.0,21347.73,30306.98,30306.98,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-dd69168ef5f638de,2024-02,0-2658,3.0,518300.0,172766.67,408497.0,FILE,43302.0,365195.0,276357.56,109803.0,474998.0,0.7046,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-004426d134550b01,2024-05,0-2658,2.0,374000.0,187000.0,300798.0,FILE,28868.0,271930.0,199416.8,73202.0,345132.0,0.7271,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-40b3ed36f7105df8,2024-07,0-2658,-1.0,-187000.0,187000.0,-150399.0,FILE,-14434.0,-135965.0,-99708.4,-36601.0,-172566.0,0.7271,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c91b495bbadf2f69,2025-11,0-2658,1.0,81370.0,81370.0,44769.0,FILE,14434.0,30335.0,43386.48,36601.0,66936.0,0.3728,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-076047b8dbe93b2a,2026-04,T-3120A,1.0,158923.2,158923.2,108144.79,FILE,18821.59,89323.2,84737.85,50778.41,140101.61,0.5621,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ca88ea8f3ecebce1,2024-05,T-2251A,1.0,110400.0,110400.0,75601.0,FILE,13201.0,62400.0,58865.28,34799.0,97199.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-dbc0572419ea2abf,2024-06,T-2251A,3.0,326200.0,108733.33,221803.0,FILE,39603.0,182200.0,173929.84,104397.0,286597.0,0.5586,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1dd1201b79fc117e,2024-07,T-2251A,1.0,88400.0,88400.0,53601.0,FILE,13201.0,40400.0,47134.88,34799.0,75199.0,0.457,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-56e88a27cc9ed02a,2024-10,T-2251A,1.0,110400.0,110400.0,75601.0,FILE,13201.0,62400.0,58865.28,34799.0,97199.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-bc1f327fb481d29b,2024-11,T-2251A,2.0,211000.74,105500.37,141402.74,FILE,26402.0,115000.74,112505.59,69598.0,184598.74,0.545,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c1fe62349bcc82ff,2024-12,T-2251A,1.0,110400.0,110400.0,75601.0,FILE,13201.0,62400.0,58865.28,34799.0,97199.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ea39bad2a00f674f,2025-05,T-2251A,2.0,226320.0,113160.0,151922.0,FILE,26402.0,125520.0,120673.82,74398.0,199918.0,0.5546,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7a1c38a67a486b16,2026-06,T-2251A,1.0,115920.0,115920.0,78721.0,FILE,13201.0,65520.0,61808.54,37199.0,102719.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-9fabbf0d3756a3c5,2024-05,T-2495A,2.0,345963.26,172981.63,220292.68,FILE,54329.42,165963.26,184467.61,125670.58,291633.84,0.4797,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-399703cea7db0544,2024-06,T-2495A,5.0,946400.0,189280.0,632223.55,FILE,135823.55,496400.0,504620.48,314176.45,810576.45,0.5245,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b790a21f4e36c11f,2024-06,T-2495A,-1.0,-144668.36,144668.36,-81833.07,FILE,-27164.71,-54668.36,-77137.17,-62835.29,-117503.65,0.3779,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ab635af124959b8d,2024-07,T-2495A,1.0,165600.0,165600.0,102764.71,FILE,27164.71,75600.0,88297.92,62835.29,138435.29,0.4565,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ce9193709cc5ab45,2024-07,T-2495A,-1.0,-118400.0,118400.0,-55564.71,FILE,-27164.71,-28400.0,-63130.88,-62835.29,-91235.29,0.2399,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-a36e55bf1022c4d0,2024-09,T-2495A,1.0,153500.0,153500.0,90664.71,FILE,27164.71,63500.0,81846.2,62835.29,126335.29,0.4137,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-4d6cf08b2df3081b,2024-12,T-2495A,1.0,149779.0,149779.0,86943.71,FILE,27164.71,59779.0,79862.16,62835.29,122614.29,0.3991,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-d1a5448736924e4c,2025-05,T-2495A,1.0,217350.0,217350.0,150014.71,FILE,27164.71,122850.0,115891.02,67335.29,190185.29,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c3b3bfe292944241,2025-07,T-2495A,1.0,217350.0,217350.0,150014.71,FILE,27164.71,122850.0,115891.02,67335.29,190185.29,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7106455b7d9a8dbd,2025-11,T-3187A,1.0,117750.0,117750.0,22462.05,W3_BOM_H9,22462.05,0.0,62784.3,95287.95,95287.95,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-5c5eee49183369ed,2025-12,T-3187A,2.0,182330.0,91165.0,44924.1,W3_BOM_H9,44924.1,0.0,97218.36,137405.9,137405.9,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-77644c0dd0b0bd47,2026-03,T-3187A,1.0,127080.0,127080.0,22462.05,W3_BOM_H9,22462.05,0.0,67759.06,104617.95,104617.95,0.0,W3_AS_PRODUCT,0.4668,0.5332
SL-853eb7a86a97f4b2,2024-07,0-2125,1.0,224000.0,224000.0,146797.16,FILE,20188.16,126609.0,119436.8,77202.84,203811.84,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f6817ba8e1b13b0f,2024-01,0-2683,1.0,188720.0,188720.0,96676.75,FILE,23608.75,73068.0,100625.5,92043.25,165111.25,0.3872,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-260ef8b6adbfde06,2024-02,0-2683,1.0,266000.0,266000.0,173956.75,FILE,23608.75,150348.0,141831.2,92043.25,242391.25,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-95086b4a2cb234a4,2024-06,0-2683,1.0,266000.0,266000.0,173956.75,FILE,23608.75,150348.0,141831.2,92043.25,242391.25,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e9ed0035f843b895,2025-11,0-2683,1.0,115652.0,115652.0,23608.75,FILE,23608.75,0.0,61665.65,92043.25,92043.25,0.0,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b2bf2f1cffed4756,2024-04,0-2468A,1.0,252000.0,252000.0,164665.78,FILE,65897.89,98767.89,134366.4,87334.22,186102.11,0.3919,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-f983f43628225388,2024-09,0-2468A,1.0,252000.0,252000.0,208332.89,FILE,65897.89,142435.0,134366.4,43667.11,186102.11,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c61390657b070ac1,2024-01,0-2469A,1.0,162497.94,162497.94,98751.66,FILE,22340.72,76410.94,86643.9,63746.28,140157.22,0.4702,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-292cf22c4adb86fd,2025-02,0-2469A,1.0,187952.23,187952.23,119900.95,FILE,22340.72,97560.23,100216.13,68051.28,165611.51,0.5191,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-23deb3051ce6292d,2026-03,0-2469A,1.0,207900.0,207900.0,139848.72,FILE,22340.72,117508.0,110852.28,68051.28,185559.28,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-92fd9a0d52216483,2024-01,0-2492,1.0,158595.57,158595.57,110737.32,FILE,32215.75,78521.57,84563.16,47858.25,126379.82,0.4951,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-19a9c314ab385d54,2024-08,0-2492,1.0,184170.0,184170.0,136311.75,FILE,32215.75,104096.0,98199.44,47858.25,151954.25,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c112ccf474f47a77,2024-07,T-2495B,2.0,428074.0,214037.0,257023.42,FILE,53949.42,203074.0,228249.06,171050.58,374124.58,0.4744,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1874d28fe6b8b04d,2024-08,T-2495B,2.0,517500.0,258750.0,346449.42,FILE,53949.42,292500.0,275931.0,171050.58,463550.58,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7cfe3ace20b3316c,2024-09,T-2495B,1.0,258750.0,258750.0,173224.71,FILE,26974.71,146250.0,137965.5,85525.29,231775.29,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-009f50a6d1170b97,2025-05,T-2495B,1.0,271690.0,271690.0,180539.71,FILE,26974.71,153565.0,144865.11,91150.29,244715.29,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-32b10866faefbe2a,2025-06,T-2495B,1.0,271690.0,271690.0,180539.71,FILE,26974.71,153565.0,144865.11,91150.29,244715.29,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-71013d4e94e586cf,2025-08,T-2495B,1.0,217420.74,217420.74,126270.45,FILE,26974.71,99295.74,115928.74,91150.29,190446.03,0.4567,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-0bf1c0870b2f9761,2026-05,T-2495B,1.0,271690.0,271690.0,180539.71,FILE,26974.71,153565.0,144865.11,91150.29,244715.29,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1f9287c9b0103e0f,2024-04,T-2754,2.0,218677.43,109338.71,148690.09,FILE,24854.0,123836.09,116598.81,69987.34,193823.43,0.5663,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1439d7d620f0eda4,2024-05,T-2754,1.0,113390.0,113390.0,78396.33,FILE,12427.0,65969.33,60459.55,34993.67,100963.0,0.5818,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7cb06b5dfad2b255,2024-06,T-2754,5.0,502970.0,100594.0,328001.65,FILE,62135.0,265866.65,268183.6,174968.35,440835.0,0.5286,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7fd5ca8cb5536363,2024-07,T-2754,5.0,501715.0,100343.0,326746.65,FILE,62135.0,264611.65,267514.44,174968.35,439580.0,0.5274,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-38628f1af5c12cd8,2025-03,T-2754,1.0,108145.29,108145.29,70686.62,FILE,12427.0,58259.62,57663.07,37458.67,95718.29,0.5387,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-18a99aa85bc70ee5,2025-05,T-2754,1.0,87654.2,87654.2,50195.53,FILE,12427.0,37768.53,46737.22,37458.67,75227.2,0.4309,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e3813f14ee083514,2026-02,T-3140A,1.0,320160.0,320160.0,223794.92,FILE,38216.72,185578.2,170709.31,96365.08,281943.28,0.5796,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c7f234d959351753,2026-05,T-3140A,4.0,1226340.0,306585.0,840879.68,FILE,152866.89,688012.79,653884.49,385460.32,1073473.11,0.561,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6f989340196320fc,2025-06,T-2865A,1.0,265073.0,265073.0,165095.58,FILE,35609.58,129486.0,141336.92,99977.42,229463.42,0.4885,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-aaa1c6db2a8905ed,2025-07,T-2865A,3.0,935550.0,311850.0,635617.74,FILE,106828.75,528788.99,498835.26,299932.26,828721.25,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ec9a936682a877f5,2025-08,T-2865A,1.0,308385.72,308385.72,208408.3,FILE,35609.58,172798.72,164431.27,99977.42,272776.14,0.5603,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-46572784843942ff,2025-10,T-2865A,1.0,312000.0,312000.0,212022.58,FILE,35609.58,176413.0,166358.4,99977.42,276390.42,0.5654,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-1602d5c9ae9dfc4d,2026-05,T-3133A,1.0,87060.0,87060.0,56365.86,FILE,7155.86,49210.0,46420.39,30694.14,79904.14,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-3837b108996a25d0,2026-06,T-3133A,1.0,81866.0,81866.0,51171.86,FILE,7155.86,44016.0,43650.95,30694.14,74710.14,0.5377,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b39dfdec7353a300,2024-11,0-2668,1.0,205212.0,205212.0,131513.8,FILE,17171.8,114342.0,109419.04,73698.2,188040.2,0.5572,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-093146460c050d0a,2025-09,0-2668,1.0,219450.0,219450.0,141207.8,FILE,17171.8,124036.0,117010.74,78242.2,202278.2,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-b3fd9aed379baf93,2024-04,0-2658,2.0,221844.15,110922.07,151402.15,FILE,28868.0,122534.15,118287.3,70442.0,192976.15,0.5523,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-bad0ba8addf30d25,2024-08,0-2658,1.0,114210.0,114210.0,78989.0,FILE,14434.0,64555.0,60896.77,35221.0,99776.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-545e9244e9b69132,2025-01,0-2658,1.0,115754.95,115754.95,78050.95,FILE,14434.0,63616.95,61720.54,37704.0,101320.95,0.5496,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-d9a942c80ed597e0,2025-09,0-2658,1.0,119920.0,119920.0,82216.0,FILE,14434.0,67782.0,63941.34,37704.0,105486.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-04a957d3fe6c93af,2024-02,0-2669A,1.0,247000.0,247000.0,158936.0,FILE,19327.0,139609.0,131700.4,88064.0,227673.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-7862eda18342c545,2024-06,0-2669A,1.0,247000.0,247000.0,158936.0,FILE,19327.0,139609.0,131700.4,88064.0,227673.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2c5015c330f6dd66,2024-07,0-2669A,1.0,197600.0,197600.0,109536.0,FILE,19327.0,90209.0,105360.32,88064.0,178273.0,0.4565,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-42426adb6706478e,2024-11,0-2669A,1.0,234804.0,234804.0,146740.0,FILE,19327.0,127413.0,125197.49,88064.0,215477.0,0.5426,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-94b6582b108d80a7,2025-10,0-2669A,1.0,259350.0,259350.0,165916.0,FILE,19327.0,146589.0,138285.42,93434.0,240023.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-a46947c47554cbe5,2024-01,0-2816,1.0,202712.1,202712.1,115755.4,FILE,20434.3,95321.1,108086.09,86956.7,182277.8,0.4702,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e3226e76cde45752,2024-10,0-2816,1.0,241194.84,241194.84,154238.14,FILE,20434.3,133803.84,128605.09,86956.7,220760.54,0.5548,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2256764fd76681f4,2025-12,0-2816,1.0,259350.0,259350.0,167023.3,FILE,20434.3,146589.0,138285.42,92326.7,238915.7,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-376e940b717cb684,2025-02,T-2945,1.0,378000.0,378000.0,256734.2,FILE,43082.3,213651.9,201549.6,121265.8,334917.7,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-21b4bda45d1f0052,2025-03,T-2945,1.0,349848.92,349848.92,228582.22,FILE,43082.3,185499.92,186539.44,121266.7,306766.62,0.5302,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ea25261771541b9a,2025-03,T-2847,1.0,248596.51,248596.51,155489.84,FILE,25589.33,129900.51,132551.66,93106.67,223007.18,0.5225,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-ae93cc2e28791d76,2024-09,T-2702,1.0,152030.0,152030.0,102128.0,FILE,16198.0,85930.0,81062.4,49902.0,135832.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-2c89ca0a934db963,2024-11,T-2702,1.0,152030.0,152030.0,102128.0,FILE,16198.0,85930.0,81062.4,49902.0,135832.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-234442b1a8fa3b89,2024-12,T-2702,1.0,152030.0,152030.0,102128.0,FILE,16198.0,85930.0,81062.4,49902.0,135832.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-45b43f1b25171509,2025-02,T-2702,2.0,319130.0,159565.0,212716.0,FILE,32396.0,180320.0,170160.12,106414.0,286734.0,0.565,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-e21013a248e9244a,2025-03,T-2702,1.0,159630.0,159630.0,106423.0,FILE,16198.0,90225.0,85114.72,53207.0,143432.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-dbbd72cb9fa12601,2025-04,T-2702,1.0,159630.0,159630.0,106423.0,FILE,16198.0,90225.0,85114.72,53207.0,143432.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-6e9f3a75da4eedb1,2025-09,T-2702,1.0,132830.0,132830.0,79623.0,FILE,16198.0,63425.0,70824.96,53207.0,116632.0,0.4775,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-c05d0c5bfcd55231,2025-10,T-2702,1.0,159200.0,159200.0,105993.0,FILE,16198.0,89795.0,84885.44,53207.0,143002.0,0.564,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-15ab70d5c4d1c4f1,2025-11,T-2702,1.0,159630.0,159630.0,106423.0,FILE,16198.0,90225.0,85114.72,53207.0,143432.0,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-cb69d72d949a2a33,2024-01,0-2815,2.0,245348.0,122674.0,126322.4,FILE,29670.4,96652.0,130819.55,119025.6,215677.6,0.3939,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
SL-86da28118c400666,2024-03,0-2815,1.0,171000.0,171000.0,111487.2,FILE,14835.2,96652.0,91177.2,59512.8,156164.8,0.5652,FILE_MINUS_W3_MEDIAN,0.4668,0.5332
