cost_version_id,canonical_sku,article_raw,name,unit_cost_rub,completeness,source_file_id,channel_hint,owner_file,unit_cost_source
CV-H5-6d25de47ef72cc0d,0-3047A,0-3047A,"Юбка женская, черная, из шелка",7201.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-58929024a0e2c5a1,0-3049B,0-3049B,"Куртка-бомбер женская, черная, из стрейч бархата, с декором ""Жучки""",26929.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-0628d915ba6503c5,0-3049A,0-3049А,"Куртка-бомбер, женская, бирюзовая, из стрейч бархата, с декором ""Жучки""",26929.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3d422fbb5f07940c,0-3050A,0-3050А,"Шорты женские, черные, из стрейч бархата",4298.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-44384041995fc4a5,0-3050B,0-3050В,"Шорты женские, серые, из стрейч бархата",4298.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-2e384c3a73281ba3,0-3051,0-3051,"Шорты женские, бирюзовые, из стрейч бархата",6764.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-a05414d1c3d61db3,0-3051A,0-3051А,"Брюки женские, черные, из стрейч бархата, с отделкой ""лампас""",6764.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-755e920e75042aa2,0-3051B,0-3051В,"Брюки женские, серые, из стрейч бархата, на тонкой резинке",6764.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-a85f4d402584f9aa,0-3053,0-3053,"Юбка женская, черная, из эко-кожи, с поясом из бархата",19092.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-29185aa10597e19c,0-3055,0-3055,"Платье женское, черное с принтом ""белый горох"", из шелка, декорировано белыми ба",15554.33,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-61634d5a40e0c879,0-3055A,0-3055A,"Рубашка женская, белая с принтом ""черные Y, балерины"", из шелка",12761.21,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-520648c5ce8c2b04,0-3055B,0-3055B,"Рубашка женская, черная с принтом ""белые Y"", из шелка",13837.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-c965ed7c030c923e,0-3056,0-3056,"Рубашка женская, черная с принтом ""белые Y, балерины"", из шелка",6314.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-97d7e85f0f1caeca,0-3058,0-3058,"Брюки женские, черные, из искусственного крепа, со скрытым поясом",9470.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-30ddd3850eaa37f1,0-3058A,0-3058A,"Блуза женская, черная, из футера, с декором принт ""бусы, бантик""",9686.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e1d95d73e43a0c56,0-3058C,0-3058C,"Блуза женская, серая, из футера, с декором принт  ""бусы, бантик""",9686.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-70b65028eafa83cb,0-3059B,0-3059B,"Брюки женские, черные, из футера, с отделкой ""лампас""",6224.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-61dcfecef8e1587e,0-3059C,0-3059С,"Брюки женские, серые, из футера, с отделкой ""лампас""",6790.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-9ff60260dd408666,0-306,0-306,"Брюки женские, бежевые, из футера, с отделкой ""лампас""",5672.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-256dd37f2d276d82,0-3060A,0-3060A,"Юбка женская, черная, из футера, с отделкой ""лампас""",6258.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-4b10351222ece76b,0-3060C,0-3060C,"Юбка женская, серая, из футера, с отделкой ""лампас""",6258.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-4b0fde8d7e2c37f8,0-3061,0-3061,"Юбка женская, бежевая, из футера, с отделкой ""лампас""",12478.38,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-f2f16ded1324ab0d,0-3061B,0-3061B,"Пальто-халат женское, бежевое, из стрейч бархата, с пайетками на манжетах",18541.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-bc61d25c489b3d5f,0-3061C,0-3061C,"Пальто-халат женское, синее, из стрейч бархата, с пайетками на манжетах",18541.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-22be962b48a8e57d,0-3061D,0-3061D,"Пальто-халат женское, голубое, из стрейч бархата, с пайетками на манжетах",22241.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-ac1aef3394dbc030,0-3062,0-3062,"Пальто-халат бирюзовое, из стрейч бархата, с пайетками на манжетах",7740.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-fb04812a0e8c3ec6,0-3062B,0-3062B,"Блуза-топ женская, бежевая, из шелка, на тонких бретелях",7740.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-a8b1d548591d64b8,0-3062C,0-3062C,"Блуза-топ женская, черная с принтом ""синие капли"", из шелка",7740.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-9a49b2011c816c59,0-3063B,0-3063B,"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",5082.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d4b775e906a07f38,0-3063C,0-3063C,"Брюки женские, синие, из стрейч бархата, на широкой резинке",5192.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-119d8e4d6fa7ec1c,0-3064,0-3064,"Брюки женские, голубые, из стрейч бархата, на широкой резинке",11796.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-839501270f5e2f75,0-3064A,0-3064A,"Платье женское, черное, из шелка, на тонких бретелях",10880.33,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-edd26d119d905b54,0-3064B,0-3064B,"Платье женское, бежевое, из шелка, на тонких бретелях",16673.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-12086add20d855ed,0-3064D,0-3064D,"Платье женское, голубое, из шелка, на тонких бретелях",21551.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-00b9e4cc6b8dd834,0-3064E,0-3064E,"Платье женское, серое, из шелка, на тонких бретелях",21551.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-7e8f6003195d34f0,0-3065,0-3065,"Платье женское, фуксия, из шелка, на тонких бретелях",8987.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-5548ba918fb7a0fb,0-3065B,0-3065B,"Блуза женская, бежевая, из искусственного крепа, с декором ""Бант""",9477.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-21bed39b64f1826c,0-3066,0-3066,"Блуза женская, черная, из искутвенного крепа, с декором ""Бант""",5112.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-f4c95e53e868087a,0-3066B,0-3066B,"Брюки женские, серые, из искусственного крепа",5659.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-a359d07fe62356dc,0-3067B,0-3067B,"Блуза женская, серая, из стрейч бархата, с отделкой белым кантом и поясом",10775.33,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-049a83a22f707cf6,0-3068B,0-3068B,"Брюки женские, серые, из стрейч бархата, с отделкой белым кантом по низу",6382.33,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-b643c0cf0c58f084,0-3069,0-3069,"Брюки женские, бирюзовые, из стрейч бархата, с отделкой белым кантом по низу",6876.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3dae3dc353191dcd,0-3070,0-3070,"Блуза-топ женская, белая, из шелка, на тонких бретелях",18006.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-272538dba7323dfc,0-3070A,0-3070A,"Блуза женская, бежевая, из крепа, декорирована жемчужными бусами и черным бантом",18006.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-db14abaf4b45339b,0-3070B,0-3070B,"Блуза женская, серая, из крепа, декорирована жемчужными бусами и черным бантом",18006.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-9e102587d4c7a5c5,0-3076,0-3076,"Футболка женская, серая, из трикотажа, с надписью ""MY YANINA COUTURE""",9547.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e6040a5745b286fe,0-3076A,0-3076A,"Свитшот женский, белый, с декором принт ""MY YANINA COUTURE""",9706.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-9db20e163e9f8fc3,0-3076B,0-3076B,"Свитшот женский, черный, с декором принт ""MY YANINA COUTURE""",9547.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-466070b6e51f13c6,0-3077,0-3077,"Свитшот женский, фуксия, с декором принт ""MY YANINA COUTURE""",3460.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-7b64b32a71a0e109,0-3077A,0-3077A,"Лонгслив женский, белый, из хлопкового трикотажа",3355.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3d569076d2709980,0-3078,0-3078,"Лонгслив женский, черный, из хлопкового трикотажа",7361.57,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e15afa2b40de50bf,0-3094,0-3094,"Юбка женская, черная, из кружева",8140.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-dcc218ab46a7cc6c,0-3109D,0-3109D,"Чокер женский, с серебряными стразами, широкий",23000.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-0acbdaa8a5f4ca47,0-3182,0-3182,"Платье-жилет женское, черное, из шифона",12238.67,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-913ff31812344069,0-3182A,0-3182A,"Свитшот женский, серый из футера, с вышивкой ""Ришелье""",10272.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-cad70ead4a0bdcd7,0-3183,0-3183,"Свитшот женский, белый, из футера, с вышивкой ""Ришелье""",14052.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-6f8ff878bcdaf1f2,0-3183A,0-3183A,"Юбка женская, серая, из футера, с вышивкой ""Ришелье""",14002.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-599b5c5a95adb867,0-3184,0-3184,"Юбка женская, белая, из футера, с вышивкой ""Ришелье""",25314.2,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e9d9ce6202a5f3cb,0-3185,0-3185,"Бомбер женский, синий, из стрейч бархата, с вышивкой ""YANINA""",13710.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d71d568fe31fba4c,0-3209C,0-3209C,"Брюки женские, коричневые, из бархата, с шелковыи лампасом, прямого кроя",4949.13,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-0ca13edbd403a0e8,0-3210,0-3210,"Брюки женсие, черные, из стрейч бархата, на широкой резинке, прямые",19005.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-1a2c31309d02314e,0-321D,0-321D,"Платье женское, белое, из хлопка ""шитье"", с поясом",7505.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-23c1beff132a1641,0-3243,0-3243,"Юбка женская, черная, из сетки, с шелковым поясом, А-силуэт",33555.87,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-0dccb0a492b74203,0-3244,0-3244,"Свитшот женский, черный, из футера, с капюшоном, с вышивкой ""Be a poem""",43160.17,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-ed6ea22a7f04a0cb,0-3246A,0-3246A,"Юбка женская, черная, из костюмной ткани, расклешенная к низу",26612.55,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-99d70e84b850f588,0-3246B,0-3246B,"Брюки женские, черные, из дюшеса, со стрелками, без карманов",10209.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e5cf2b57cc8204fe,0-3248,0-3248,"Брюки женские, черные, из шерсти, с отворотами по низу",6504.96,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-39bbea1f5c92f604,0-3254,0-3254,"Юбка женская, черная, из сетки, с боковым разрезом и шелковым поясом, А-силуэт",40157.83,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-b3a91b782463665d,0-3255,0-3255,"Платье женское, черное, из шелка, с декором ""буфы"", А-силуэт",28766.76,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-31ded25b398f9fac,0-3337,0-3337,"Брюки женские, белые, из шерсти, зауженные к низу",8580.33,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d7a48c77de196875,0-3338,0-3338,"Блуза женская, черная, из органзы, с вышивкой ""YC"" на кармане",11065.17,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-59b61708fbec5a50,0-3338A,0-3338A,"Блуза женская, белая, из кружева, прямого силуэта, без карманов",6793.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-0f94ed051c24ca52,0-3338B,0-3338B,"Блуза женская, черная, из кружева, прямого силуэта, без карманов",6709.57,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-8938d3a854c37925,0-3339,0-3339,"Блуза женская, зеленая, из кружева, прямого силуэта, без карманов",21794.58,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-067981e1b2dc7964,0-3339A,0-3339A,"Платье женское, черное, из крепового шифона, с вышивкой из страз на воротнике",20810.01,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-25b82918449a5e79,0-3340,0-3340,"Платье женское, фиолетовое, из крепового шифона, с вышивкой из страз на воротник",15320.8,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-973bfb3dd6280389,0-3341,0-3341,"Блуза женская, черная с принтом ""белые Y"", из шелка, с рукавами ""летучая мышь""",13081.18,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-8409fcf982dc3453,0-3342,0-3342,"Брюки женские, черные, из костюмной ткани, зауженные к низу",8640.86,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-35c87cde60356059,0-3342A,0-3342A,"Брюки женские, черные, из костюмной ткани, прямые",9248.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-fdb246555e000826,0-3344,0-3344,"Брюки женские, серые в полоску, из костюмной ткани, прямые",55276.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-454d1482696871c4,0-3346,0-3346,"Платье женское, черное с принтом ""белые Y и балерины"", из шелка, со складками ""п",29422.71,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d441333281ea885b,0-3347,0-3347,"Платье женское, черное, из стрейч-бархата, двубортное, с поясом",20921.94,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-4c1b1196249f4ed1,0-3348,0-3348,"Жакет женский, черный, из стрейч-бархата, с вышивкой ""Y"" на карманах и поясом",7402.62,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-58181117faabf30a,0-3349,0-3349,"Брюки-палаццо женские, черные, из стрейч-бархата, с широким поясом",10906.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-102c70d218df359f,0-3349A,0-3349A,"Брюки женские, черные, из крепа, широкие, со складками по талии",14000.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-8bb82e415f983030,0-3350,0-3350,"Брюки женские, белые, из крепа, широкие, со складками по талии",57200.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-ad6e2ead9a47f576,0-3351,0-3351,"Жакет женский, белый, из костюмной ткани ""шанель"", с черно-белой тесьмой и накла",10950.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-cc8a552f38c88918,0-3352,0-3352,"Рубашка женская, белая, из хлопка, удлиненная со складками и вышивкой ""Yanina""",6819.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d274c0260698f7ab,0-3353,0-3353,"Юбка женская, черная, из вискозы, расклешенная к низу",21562.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-d1141d1fe0430813,0-3355,0-3355,"Жакет женский, черный, из вискозы, со съемным белым воротником",20627.72,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-af930f0939e88098,0-3355A,0-3355A,"Блуза женская, белая с принтом ""черные листья"", из шифона, с объемными рукавами",18674.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-fcf13574f2ccd063,0-3356,0-3356,"Блуза женская, серая с принтом ""розовые листья"", из шифона, с объемными рукавами",35893.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-acfcc26ced8e88a7,0-3357,0-3357,"Платье женское, черное с принтом ""белые листья"", из шелка, с объемными рукавами ",13691.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-ff2e968a6dd9869e,0-3357A,0-3357A,"Пальто женское, серое, из хлопка, удлиненное, свободного силуэта",13958.85,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-5c5de3845f91ec42,0-3358,0-3358,"Пальто женское, черное, из костюмной ткани, удлиненное, свободного силуэта",19918.35,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-1bf53f1a1bc3c62c,0-3362,0-3362,"Блуза женская, черная, из крепового шифона, с кокеткой из сетки с камнями",4924.5,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-cd3677973ccfcd08,0-3363,0-3363,"Блуза-топ женская, белая, из эко шелка, с вытачками",4314.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-7e545164308f42a6,0-3363A,0-3363A,"Блуза-топ женская, черная, из эко-шелка, на тонких бретелях",3837.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-0ec716c39a16ce0a,0-3364,0-3364,"Блуза-топ женская, белая, из эко-шелка, на тонких бретелях",3650.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-5d9e003a51ee8f21,0-3364A,0-3364A,"Брошь серая, из рафия, ""колосок""",3200.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-b975f5d65ae89a64,0-3364B,0-3364B,"Брошь бежевая, из рафия, ""колосок""",3200.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-3e15e4406afb64d1,0-3421,0-3421,"Брошь черная, из рафия, ""колосок""",1894.47,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-506679c41c3b3e06,0-3422,0-3422,"Пояс женский, черный, из стрейч бархата, с декором кисточка",2046.22,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e4cc532b86ac8d87,0-3430,0-3430,"Пояс женский, черный, из стрейч бархата, с декором бахрома",2150.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-aa8240f5098482da,0-3432,0-3432,"Ободок черный, на металлической основе, декорирован бантом и сеткой",8019.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-e4d2f2babf2fabfd,0-435A,0-435А,"Свитшот женский, голубой, из футера",2610.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-41f812be3afe5777,0-969,0-969,"Платье женское, черное, из крепа, отрезное по линии талии",21765.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
CV-H5-149fdbe6b3994940,0-999,0-999,"Платье женское, зеленое, из шелка, с расшивкой пайетками по лифу",5095.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-37894599d54a8f99,01-K,01-К,"Куртка-""бомбер"" женская, темно-бежевая, из хлопка, с декором ""Цветы"" на рукавах",3300.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OUT
CV-H5-60e577d7c8e8365e,SS1731,SS1731,"Брюки женские, черные, из шерсти, с молнией, зауженные к низу",3400.0,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,OPEN
CV-H5-0d86afc686c1a678,T-2234,T-2234,"Шорты женские, зеленые с принтом ""капли"", из батиста",13200.22,DERIVED_STOCK_MOVEMENT,FILE-099,Остатки ЦУМ (Основное подразделение),Движение товаров с себестоимостью,IN
