pc_line_id,source_person,source_year,client,product_name,article_raw,article_norm,fabric_note,cost_rub_indicative,source_file,source_file_id,so_t,hours
EMB-3650,embroidery,2024-2026,Медведева,пальто,46-02,46-02,"Сетка, пуф, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3651,embroidery,2024-2026,ЦУМ,блуза,Т-2703,Т-2703,"Подбор материала, вырезка, расшивка стразами",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,13.5
EMB-3653,embroidery,2024-2026,ЦУМ,блуза,Т-2673,Т-2673,"вырезка,перевод рисунка на пленку,сбор материала,расшивка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,21.5
EMB-3654,embroidery,2024-2026,ЦУМ,блуза,Т-2673,Т-2673,"Вышивка чёрного цветка на 2х слоях флизелина, органзе, бархате и ткани с пайетками",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.5
EMB-3655,embroidery,2024-2026,ЦУМ,блуза,Т-2673,Т-2673,"сколок,вырезание,рвсшивка стразами, камнями, пайетками",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,17.5
EMB-3656,embroidery,2024-2026,ЦУМ,блуза,Т-2673,Т-2673,"Перевод рисунка на пленку, сбор материала, расшивка камнями,стразами, пайеткми",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,24.0
EMB-3657,embroidery,2024-2026,ЦУМ,блуза,Т-2673,Т-2673,вырезание бархата,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3658,embroidery,2024-2026,ЦУМ,блуза,Т-2673,Т-2673,"обрезка пайеток, чистка флизелина",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3659,embroidery,2024-2026,Жукова,накидка,0-3152/1,0-3152,"Чистка флизелина, срезание ниток (4 стручка)",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3660,embroidery,2024-2026,Жукова,накидка,0-3152/1,0-3152,"Чистка флезилина, обрезание ниток",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3661,embroidery,2024-2026,Жукова,накидка,0-3152/1,0-3152,Вышивка гороха на флизелине и 2х слоях сетки белого цвета,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3662,embroidery,2024-2026,ЦУМ горох,футболка,Т-3179A,Т-3179A,"Обрезание ниток, чистка флизелина",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3663,embroidery,2024-2026,ЦУМ горох,футболка,Т-3179A,Т-3179A,Вышивка гороха на флизелине и 2х слоях сетки белого цвета,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,12.0
EMB-3664,embroidery,2024-2026,ЦУМ,куртка,Т-3001,Т-3001,"Перевод рисунка на пленку, расшивка цветов пайетками 8 шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,23.5
EMB-3665,embroidery,2024-2026,ЦУМ,пальто халат,Т-3102,Т-3102,"Восстановление и пришивание тесьмы (s-m 2 рукава, m-l 2 рукав)",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,28.0
EMB-3666,embroidery,2024-2026,ЦУМ горох,накидка,0-3152/1,0-3152,Вышивка гороха на флизелине и 2х слоях сетки белого цвета,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.5
EMB-3667,embroidery,2024-2026,ЦУМ,бомбер,0-3049,0-3049,"Накалывание, пришивание страз и крылышек на бомбер",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,15.5
EMB-3668,embroidery,2024-2026,ЦУМ,бомбер,0-3049,0-3049,"вырезание крылышек, 40 шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3669,embroidery,2024-2026,ЦУМ,бомбер,0-3049,0-3049,"вырезание крылышек, 60 шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3670,embroidery,2024-2026,ЦУМ,бомбер,0-3049,0-3049,"вырезание крылышек, 20 шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3671,embroidery,2024-2026,ЦУМ,бомбер,0-3049,0-3049,промывание флизелина,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3672,embroidery,2024-2026,ЦУМ,бомбер,0-3049,0-3049,Крылышки насекомых на водорастворимом флизелине (70×50) и 2х слоях белой сетки (4 бомбера),,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,14.5
EMB-3673,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,"чистка флизелина, обрезание ниток",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3674,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,"Вышивка арабески на флизелине, бежевой сетке и белом атласе (70×50) 18шт",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.0
EMB-3675,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,6.5
EMB-3676,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,"Сборка элементов, вырезание, пришивание, вышивка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,12.5
EMB-3677,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,"Сбор материала, расшивка вышитых деталей",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,71.0
EMB-3678,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,Вышивка элементов на белой двойной сетке белый пуф 17 программ,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,31.5
EMB-3679,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,"Вырезание,изготовление дет.из пуфа,приметывание, формирование формы. Расшивка 1 дет. Лентой, рубкой, пайетками",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,23.0
EMB-3680,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,Вырезание вышитых элемнетов,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-3682,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,Вырезание вышитых элемнетов,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,10.0
EMB-3683,embroidery,2024-2026,Ушакова,блуза,46-21,46-21,"Вырезка сетки, вырезка деталей, пришивание пены, расшивка 5 шт.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,82.5
EMB-3684,embroidery,2024-2026,МД,блуза,46-21,46-21,Реставрация,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3685,embroidery,2024-2026,МД,блуза,46-21,46-21,Реставрация: закрепление вышитых элементов на блузе,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3686,embroidery,2024-2026,Сазонова,"юбка ""розы""",0-3197,0-3197,пришивание роз на юбку (6 шт),,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3687,embroidery,2024-2026,Сазонова,"юбка ""розы""",0-3197,0-3197,"Флизелин, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3688,embroidery,2024-2026,Кулишова,платье,46-14,46-14,"вшивание проволоки,сшивание элементов,вырезка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.5
EMB-3689,embroidery,2024-2026,Кулишова,платье,46-14,46-14,"вшивание проволоки,проклеивание,сшивание элементов.чистка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,17.0
EMB-3690,embroidery,2024-2026,Кулишова,платье,46-14,46-14,"вырезка,вшивание проволоки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,10.0
EMB-3691,embroidery,2024-2026,Кулишова,платье,46-14,46-14,"прокладывание,пришивание проволоки,срез сетки,сшивание деталей",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,20.0
EMB-3692,embroidery,2024-2026,Кулишова,платье,46-14,46-14,"прокладывание,пришивание проволоки,срез сетки,сшивание деталей",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,14.5
EMB-3693,embroidery,2024-2026,Кулишова,платье,46-14,46-14,исправление чужой работы (сшивание арабески),,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.0
EMB-3694,embroidery,2024-2026,Кулишова,платье,46-14,46-14,Вышивка объёмной глади белого цвета на флизелине 2х слоях сетки и белом пуфе,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,8.0
EMB-3695,embroidery,2024-2026,Кулишова,платье,46-14,46-14,"сборка арабески: пришивание проволоки, зеркальное сшивание элементов",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,16.0
EMB-3696,embroidery,2024-2026,Кулишова,платье,46-14,46-14,Пришивание вышитых элементов к платью,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,6.0
EMB-3701,embroidery,2024-2026,Баткаева,"бомбер ""розы""",0-3196,0-3196,вышивка роз 29 программы +доп.вышивка комплекта роз,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,33.0
EMB-3702,embroidery,2024-2026,Баткаева,"бомбер ""розы""",0-3196,0-3196,срез сетки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-3703,embroidery,2024-2026,Баткаева,"бомбер ""розы""",0-3196,0-3196,"Накалывание роз, приметка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3704,embroidery,2024-2026,Баткаева,"бомбер ""розы""",0-3196,0-3196,"флизелин отрывной, стка, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3705,embroidery,2024-2026,Сазонова,"бомбер ""розы""",0-3196,0-3196,"срез сетки, пришивание",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.5
EMB-3706,embroidery,2024-2026,Сазонова,"бомбер ""розы""",0-3196,0-3196,"вышивка роз на серой двойной  сетке 24 штуки, материал/ флизилин 70•60 см",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,14.0
EMB-3707,embroidery,2024-2026,Сазонова,"бомбер ""розы""",0-3196,0-3196,"флизелин отрывной, стка, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3708,embroidery,2024-2026,Баткаева,парка,0-3202,0-3202,"вышивка ""Артишок"" гладь, дополнительный материал флизилин 130•100 см",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,19.0
EMB-3709,embroidery,2024-2026,Баткаева,парка,0-3202,0-3202,"Флизелин, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3710,embroidery,2024-2026,Сазонова,парка,0-3202,0-3202,"вышивка, дополнительный материал флизилин 140•100 см",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,19.0
EMB-3711,embroidery,2024-2026,Сазонова,парка,0-3202,0-3202,"Флизелин, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3712,embroidery,2024-2026,Гонтова,дубленка,0-3189,0-3189,"вышивка YC на сетке,водорастворимый флизилин 12•30 см",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-3713,embroidery,2024-2026,Влада,дубленка,0-3189,0-3189,"вышивка YC на сетке,водорастворимый флизилин 12•30 см",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3714,embroidery,2024-2026,МД,платье,0-3273,0-3273,Пристрачивание кружева на полочку. Вышивка веточек и листиков,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.5
EMB-3715,embroidery,2024-2026,Черник (или МД),платье,0-3273,0-3273,"Снятие на пленку расположение кружева. Вырезание , раскладка, накалывание кружева.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,30.5
EMB-3716,embroidery,2024-2026,Черник,платье,0-3273,0-3273,Пристрачивание кружева,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3717,embroidery,2024-2026,Черник,платье,0-3273,0-3273,Наметывание кружева,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3718,embroidery,2024-2026,Черник,платье,0-3273,0-3273,"Нитки, кружево (кружево не считаю)",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3719,embroidery,2024-2026,Резеда,платье,0-3273,0-3273,"снятие тех рисунка,выкладка, накалывание,приметвание кружева на полочку и спинку,вырезка доп элементов,вырезка. Доработк",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,20.0
EMB-3720,embroidery,2024-2026,Резеда,платье,0-3273,0-3273,"пристрачивание кружева зигзагом , валиком",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,25.0
EMB-3721,embroidery,2024-2026,Резеда,платье,0-3273,0-3273,"Нитки, кружево (кружево не считаю)",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3722,embroidery,2024-2026,Дмитриева,блузон (кожа+бархат),0-3191А,0-3191А,"Пришивание, вышивание серединок. Настрачивание пряжи ""Травка""",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,15.0
EMB-3723,embroidery,2024-2026,Дмитриева,блузон (кожа+бархат),0-3191А,0-3191А,"Подготовка, вырезание в местах стыковки,вышивка, стыковка швов.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,14.0
EMB-3724,embroidery,2024-2026,Дмитриева,блузон(кожа+бархат),0-3191,0-3191,вырезание полочки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,7.0
EMB-3725,embroidery,2024-2026,Дмитриева,блузон(кожа+бархат),0-3191,0-3191,сколок,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3726,embroidery,2024-2026,Дмитриева,блузон(кожа+бархат),0-3191,0-3191,Нитки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3729,embroidery,2024-2026,Кузьмич,жакет,46-01,46-01,"вышивка, пришивание аппликации",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-3730,embroidery,2024-2026,Кузьмич,жакет,46-01,46-01,"вышивка элементов на пуфе,2пр",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,6.0
EMB-3731,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,Вышивка дополнительных элементов,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.5
EMB-3732,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,"Исправление стыковки вышивки после автомата,снятие флизелина. Вырезание вышивки.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-3733,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,Валик по низу юбки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3734,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,Вырезание автоматной вышивки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-3735,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,Помощь опературу Бобоевой,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-3736,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3737,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,Вышивка элементов на 2х слоях флизелина и ткани со стыковкой 2х программ,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.5
EMB-3738,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,"Пришивание вышивки, чистка глади",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,12.5
EMB-3739,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,"Вышивка объёмной глади на 2х слоях флизелина, 2х слоях сетки чёрного цвета и на чёрном пуфе",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3740,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,"Вышивка объёмной глади на 2х слоях флизелина, 2х слоях сетки чёрного цвета и на чёрном пуфе",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.5
EMB-3741,embroidery,2024-2026,Ушакова,юбка,46-01,46-01,"Пуф, флизелин, сетка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3742,embroidery,2024-2026,Ушакова,жакет,46-01,46-01,"проклейка деталей, срез сетки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3743,embroidery,2024-2026,Ушакова,жакет,46-01,46-01,"вышивка элементов,  на чёрной двойной сетке чёрный пуф, пуф 5 листов",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,15.0
EMB-3744,embroidery,2024-2026,Ушакова,жакет,46-01,46-01,Вышивка гладьевым валиком,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,20.5
EMB-3745,embroidery,2024-2026,Ушакова,жакет,46-01,46-01,"Перевод рисунка на кальку, перестройка рис.на баску, вырезание",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,17.5
EMB-3746,embroidery,2024-2026,Ушакова,жакет,46-01,46-01,"Вырезание вышитых элементов, пришивание вышивки к жакету",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,19.0
EMB-3747,embroidery,2024-2026,Ушакова,жакет,46-01,46-01,"Подготовка элементов для баски, накалывание их на баску",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3748,embroidery,2024-2026,Ушакова,жакет,46-01,46-01,Пришивание вышивки к жакету,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3749,embroidery,2024-2026,капсула,свитер,0-3223В,0-3223В,реставрация,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3750,embroidery,2024-2026,Майорова,парка,0-3205,0-3205,Пристрачивание вышивки на рукава,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3751,embroidery,2024-2026,Майорова,парка,0-3205,0-3205,"Распарывание, накалывание,пришивание вышивки к рукавам",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.0
EMB-3752,embroidery,2024-2026,капсула,парка,0-3205,0-3205,Вырезание сетки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3753,embroidery,2024-2026,капсула,парка,0-3205,0-3205,Пристрачивание вышивки на два кармана,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3754,embroidery,2024-2026,капсула,парка,0-3205,0-3205,перевод рисунка вышивки на пленку,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3755,embroidery,2024-2026,Коллекция,платье,43-03,43-03,"Утюжка, проклейка узлов, приметка деталей",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3768,embroidery,2024-2026,ЦУМ,худи,0-3243,0-3243,"Вышивка большой надписи 20см ""Be a poem"" на флизелине и ткани чёрного цвета",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,0.5
EMB-3769,embroidery,2024-2026,ЦУМ,юбка черн,0-2985,0-2985,Вырезание лепестков,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-3770,embroidery,2024-2026,ЦУМ,юбка розов,0-2985 А,0-2985А,Вырезание лепестков,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-3771,embroidery,2024-2026,ЦУМ,юбка черн,0-2985,0-2985,Вышивка лепестков 3 программы (шифон+черная сетка),,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3772,embroidery,2024-2026,ЦУМ,юбка розов,0-2985 А,0-2985А,Вышивка лепестков 3 программы (шифон+розовая сетка),,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.0
EMB-3774,embroidery,2024-2026,Кулишова,платье,46-14,46-14,"Пуф, сетка, проволока, нитки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3775,embroidery,2024-2026,МД,платье,46-14,46-14,"накалывние вензелей, приметка,",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,11.0
EMB-3776,embroidery,2024-2026,МД,платье,46-14,46-14,"Реставрация: приметка деталей, обрезание ниток, проклейка глади.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-3777,embroidery,2024-2026,МД,платье,46-15,46-15,"Реставрация: обрезка нитей, приметывание деталей.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.5
EMB-3778,embroidery,2024-2026,Ершова,блуза,0-3278,0-3278,"Расшивка камнями, стразами.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,19.5
EMB-3779,embroidery,2024-2026,,блуза,0-3278,0-3278,"Стразы в цапах, багеты,стразы с одним отверстием",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3789,embroidery,2024-2026,запас,жакет,0-3271,0-3271,Пуговицы кожаные 12 мм  10 шт,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.5
EMB-3790,embroidery,2024-2026,Элисо,пальто,46-02,46-02,Вышивка элементов на чёрной двойной сетке чёрный пуф дополнительный материал пуф,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,14.5
EMB-3791,embroidery,2024-2026,Ищеева,платье,36-17,36-17,Реставрация,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-3792,embroidery,2024-2026,Чилингарова,платье,Т-3140,Т-3140,Реставрация рисунка из отлетных пришитых элементов ( бабочки),,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3793,embroidery,2024-2026,Ищеева,платье,36-17,36-17,Реставрация,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-3794,embroidery,2024-2026,Элисо,блузон(черн),0-3232,0-3232,"Расшивка черными стразами, сколок, перевод рисунка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,15.0
EMB-3795,embroidery,2024-2026,Элисо,блузон(черн),0-3232,0-3232,Стразы пришивные,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3796,embroidery,2024-2026,Уланова,блузон (шампань),0-3232,0-3232,"Перевод рисунка, пришивание страз.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,6.5
EMB-3797,embroidery,2024-2026,Уланова,блузон (шампань),0-3232,0-3232,Стразы пришивные стекло,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3798,embroidery,2024-2026,Якунина,блузон,0-3232,0-3232,"Сколок, перевод рисунк, вышивка стразами",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,41.5
EMB-3799,embroidery,2024-2026,Якунина,блузон,0-3232,0-3232,Стразы пришивные,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3800,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,Снятие пайеток,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.0
EMB-3801,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,Восстановление пайеток по шшвам,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,19.5
EMB-3802,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,Вышивка апликации и объёмной глади для жакета. 2 программы,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.0
EMB-3803,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,Восстановление пайеток по рельефу полочки 2 шт,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,9.0
EMB-3804,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,"Подбор материала, утюжка вышивки, высекание флизелина, вырезка шелка,глади,пенки. Расшивка камнями,стразами.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,77.0
EMB-3805,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,снятие пайеток с припусков,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,32.0
EMB-3806,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,Восстановление и закрепление пайеток на рукавах,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,15.5
EMB-3807,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,Восстановление пайеток.,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,4.5
EMB-3808,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,Восстановление пайеток.,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,2.5
EMB-3809,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,"Восстановление пайеток, пришивание вышитых элементов к жакету.",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,26.5
EMB-3810,embroidery,2024-2026,Кулишова,жакет,46-03,46-03,"Пайетки, стразы, бусы, ткань, флизелин, сетка",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,
EMB-3811,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"вышивка элементов,1пр",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,5.5
EMB-3812,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"сборка,пришивание проволоки",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,23.0
EMB-3813,embroidery,2024-2026,Кулишова,платье,46-16,46-16,Вырезание спинки,,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
EMB-3814,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Проклеивание, вырезание элементов из пены, сборка, расшивка стразами, биисером",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,29.5
EMB-3815,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Чистка флезилина, обрезка нитей",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,1.0
EMB-3816,embroidery,2024-2026,Кулишова,платье,46-16,46-16,"Вышивка аппликации на 2х слоях флизелина, сетке бежевого цвета и атласе чёрного цвета",,Вышивка себестоимость 2024-2026.xlsx,SRC-627DAA533FFD,N,3.0
