sales_line_id,channel,period_year,period_month,article_raw,canonical_sku,item_id,color,name_raw,qty,sales_amount_rub,amount_meaning,store,source_file_id,source_row_id,cost_version_id,unit_cost_rub,margin_rub,margin_pct,match_status,cost_owner
SL-3a5b479aade9f52d,TSUM,2025,,T-2924,T-2924,НЕ00912398,Черный,"Пальто-халат женское, черное,(Черный/S-M)НЕ00912398",0.0,0.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r308,CV-9d09f1c64acf1b7a,18770.37,-18770.37,,MATCHED,MERKUSHINA
SL-c093a1dbb584c151,TSUM,2025,,T-2973A,T-2973A,НЕ00912399,РОЗОВЫЙ,"Блуза женская, розовая, из хло(Розовый/S-M)НЕ00912399",1.0,32869.998,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r309,CV-d2025eb05102bf77,7609.2,25260.8,76.85,MATCHED,MERKUSHINA
SL-883136c3dfef70dc,TSUM,2025,,T-2873,T-2873,НЕ00914174,Черный,"Брюки женские, черные с принто(Черный/M-L)НЕ00914174",1.0,54783.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r310,CV-cb65303d29531c59,11138.73,43644.28,79.67,MATCHED,MERKUSHINA
SL-9cf6a62e3467db94,TSUM,2025,,T-2923,T-2923,НЕ00914175,Черный,"Блуза-топ женский из шелка, с(Черный/M-L)НЕ00914175",1.0,57977.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r311,CV-9c01fe23c1cfba8a,15498.52,42479.47,73.27,MATCHED,MERKUSHINA
SL-4d6d3d7a606b182f,TSUM,2025,,T-2865A,T-2865A,НЕ00914177,Черный,"Платье женское с принтом ""белы(Черный/S-M)НЕ00914177",1.0,135587.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r312,CV-318f00aa42aab4b6,35609.58,99977.42,73.74,MATCHED,MERKUSHINA
SL-c0fdbdda59ae6696,TSUM,2025,,T-2861,T-2861,НЕ00914179,БЕЛЫЙ,"Футболка женская с принтом ""цв(Белый/M-L)НЕ00914179",1.0,26022.003,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r313,CV-2eedaab074bd1933,3548.67,22473.33,86.36,MATCHED,MERKUSHINA
SL-3ae1e2cd08f9281e,TSUM,2025,,T-2861,T-2861,НЕ00914179,БЕЛЫЙ,"Футболка женская с принтом ""цв(Белый/S-M)НЕ00914179",2.0,52044.006,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r314,CV-2eedaab074bd1933,3548.67,44946.67,86.36,MATCHED,MERKUSHINA
SL-d5ddf740a2c67764,TSUM,2025,,T-2792,T-2792,НЕ00914183,БЕЛЫЙ,"Платье женское  с принтом ""чер(Белый/S-M)НЕ00914183",1.0,118696.0005,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r315,CV-e17f2cabf753f35b,38483.44,80212.56,67.58,MATCHED,MERKUSHINA
SL-3aa9580a75319e98,TSUM,2025,,T-2792,T-2792,НЕ00914183,БЕЛЫЙ,"Платье женское  с принтом ""чер(Белый/XL)НЕ00914183",1.0,118696.0005,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r316,CV-e17f2cabf753f35b,38483.44,80212.56,67.58,MATCHED,MERKUSHINA
SL-eaad3f3ccc4493ed,TSUM,2025,,T-2910,T-2910,НЕ00914185,РОЗОВЫЙ,"Блуза-топ женский из шелка, с(Розовый/M-L)НЕ00914185",2.0,115955.994,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r317,CV-30dc1a0767b2c268,15849.93,84256.14,72.66,MATCHED,MERKUSHINA
SL-7b705ef0dc0ccb93,TSUM,2025,,T-2910,T-2910,НЕ00914185,РОЗОВЫЙ,"Блуза-топ женский из шелка, с(Розовый/S-M)НЕ00914185",1.0,57977.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r318,CV-30dc1a0767b2c268,15849.93,42128.07,72.66,MATCHED,MERKUSHINA
SL-e3e7a9a3790f559a,TSUM,2025,,T-1984P,T-1984P,НЕ00914186,БЕЛЫЙ,"Футболка женская, из трикотажа(Белый/L)НЕ00914186",2.0,31199.994,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r319,CV-f0b4f1878740fabf,3645.37,23909.25,76.63,MATCHED,MERKUSHINA
SL-516422dbc8e3b77d,TSUM,2025,,T-1984P,T-1984P,НЕ00914186,БЕЛЫЙ,"Футболка женская, из трикотажа(Белый/M)НЕ00914186",1.0,15599.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r320,CV-f0b4f1878740fabf,3645.37,11954.62,76.63,MATCHED,MERKUSHINA
SL-bdc18ca5e195cd27,TSUM,2025,,T-2872,T-2872,НЕ00914187,Черный,"Блуза женская с принтом ""хаоти(Черный/M-L)НЕ00914187",1.0,76238.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r321,CV-8086297a77c9a7ca,15559.53,60679.47,79.59,MATCHED,MERKUSHINA
SL-2e10b7187f704b6d,TSUM,2025,,T-2788,T-2788,НЕ00914190,БЕЛЫЙ,"Платье женское  с принтом ""чер(Белый/S-M)НЕ00914190",1.0,89934.999,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r322,CV-d5058f88a2f18461,38600.98,51334.02,57.08,MATCHED,MERKUSHINA
SL-aba60bb1a008018b,TSUM,2025,,Т-3023,T-3023,НЕ00920213,Черный,Платье женское с кружевом и ап(Т-Серый/M-L)НЕ00920213,1.0,160700.001,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r323,CV-e8876ed9a8449317,29317.06,131382.94,81.76,MATCHED,MERKUSHINA
SL-559da44f55b55165,TSUM,2025,,Т-3023,T-3023,НЕ00920213,Черный,Платье женское с кружевом и ап(Т-Серый/S-M)НЕ00920213,1.0,160700.001,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r324,CV-e8876ed9a8449317,29317.06,131382.94,81.76,MATCHED,MERKUSHINA
SL-fee1ff09952739d7,TSUM,2025,,Т-2985,T-2985,НЕ00920214,Черный,"Юбка женская с аппликацией ""Ли(Черный/M-L)НЕ00920214",1.0,70350.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r325,CV-25a5603ab51c4fa6,25659.64,44690.36,63.53,MATCHED,MERKUSHINA
SL-1d3657b8bfd43ae6,TSUM,2025,,Т-2985,T-2985,НЕ00920214,Черный,"Юбка женская с аппликацией ""Ли(Черный/S-M)НЕ00920214",1.0,70350.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r326,CV-25a5603ab51c4fa6,25659.64,44690.36,63.53,MATCHED,MERKUSHINA
SL-7781bcf59e81c1df,TSUM,2025,,Т-2985,T-2985,НЕ00920214,Черный,"Юбка женская с аппликацией ""Ли(Черный/XL)НЕ00920214",1.0,70350.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r327,CV-25a5603ab51c4fa6,25659.64,44690.36,63.53,MATCHED,MERKUSHINA
SL-6645aa14a6c42729,TSUM,2025,,Т-2604,T-2604,НЕ00920215,Черный,Юбка-карандаш женская(Черный/S-M)НЕ00920215,1.0,36199.9995,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r328,CV-81fe8cc869a99a86,5744.82,30455.18,84.13,MATCHED,MERKUSHINA
SL-f7a5d7d1badcd3bd,TSUM,2025,,Т-2988,T-2988,НЕ00920216,Черный,Брюки-палаццо женские(Черный/S-M)НЕ00920216,1.0,60299.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r329,CV-38b8caf780b66541,15850.28,44449.71,73.71,MATCHED,MERKUSHINA
SL-87a68003c8c9429b,TSUM,2025,,Т-2985/1,T-2985,НЕ00920224,РОЗОВЫЙ,"Юбка женская с аппликацией ""Ли(Розовый/M-L)НЕ00920224",1.0,70350.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r330,CV-25a5603ab51c4fa6,25659.64,44690.36,63.53,MATCHED,MERKUSHINA
SL-8250a4297bed8cd3,TSUM,2025,,T-2472,T-2472,НЕ00922113,Черный,Брюки женские(Черный/M)НЕ00922113,1.0,21000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r331,CV-e66f275349def41d,7185.63,13814.37,65.78,MATCHED,MERKUSHINA
SL-055bd20524204a60,TSUM,2025,,Т-2984,T-2984,НЕ00929715,Черно-Белый,Дубленка женская с аппликацией(Черно-Белы/S-M)НЕ00929715,1.0,231000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r332,CV-0204ac74839eac3f,77050.56,153949.44,66.64,MATCHED,MERKUSHINA
SL-203ec2537690a4e0,TSUM,2025,,T-3187A,T-3187A,НЕ00932222,ТЕМНО-СИНИЙ,"Платье женское, темно-синее, и(Т-синий/M-L)НЕ00932222",1.0,55250.0025,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r333,CV-ef35f6b857d8b3cd,22462.05,32787.95,59.34,MATCHED,MERKUSHINA
SL-7b3733604f1576ed,TSUM,2025,,T-3186,T-3186,НЕ00932223,Черный,"Юбка женская, черная, из стрей(Черный/M-L)НЕ00932223",1.0,52200.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r334,CV-75562f6092bb2db2,7200.69,44999.32,86.21,MATCHED,MERKUSHINA
SL-e5cb850e03371ce9,TSUM,2025,,T-3091D,T-3091D,НЕ00932224,Черный,"Блуза-топ женская, черная, из(Черный/M-L)НЕ00932224",1.0,42200.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r335,CV-228527a2e28c206d,10879.69,31320.32,74.22,MATCHED,MERKUSHINA
SL-8b5f01ddd2f03e7d,TSUM,2025,,T-3092A,T-3092A,НЕ00932227,Черный,"Кейп-накидка женская, черная,(Черный/M-L)НЕ00932227",1.0,113050.0035,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r336,CV-fe65ec683c31a92e,28040.44,85009.56,75.2,MATCHED,MERKUSHINA
SL-6c533f3a2e911996,TSUM,2025,,T-3092A,T-3092A,НЕ00932227,Черный,"Кейп-накидка женская, черная,(Черный/S-M)НЕ00932227",1.0,113050.0035,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r337,CV-fe65ec683c31a92e,28040.44,85009.56,75.2,MATCHED,MERKUSHINA
SL-cc5f075e1eb25e7e,TSUM,2025,,T-3049,T-3049,НЕ00932229,Черный,"Куртка-бомбер женская, черная,(Черный/S-M)НЕ00932229",1.0,72650.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",eShop,FILE-058,r338,CV-f5d578c2a293eb31,17038.76,55611.25,76.55,MATCHED,MERKUSHINA
SL-8f3ac0c27c5d9fab,TSUM,2026,,0-2596,0-2596,НЕ00849748,Черный,"Пальто женское, из шерсти, на(Черный/S-M)НЕ00849748",1.0,106825.95,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r7,,,,,UNMATCHED,
SL-1aa0a42175e7b5b8,TSUM,2026,,0-2469A,0-2469A,НЕ00850285,Черный,Платье женское(Черный/L)НЕ00850285,1.0,90391.35,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r8,,,,,UNMATCHED,
SL-d7cb2f48b99b67b0,TSUM,2026,,T-1960,T-1960,НЕ00890947,РОЗОВЫЙ,"Блуза женская, розовая, из шиф(Розовый/S-M)НЕ00890947",1.0,42105.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r9,CV-31d4b0b9159c30c4,12587.0,29518.0,70.11,MATCHED,ZHUKOVA
SL-678a8b419a53f81b,TSUM,2026,,T-2719,T-2719,НЕ00890955,серый,"Пальто женское, серое, из нату(Серый/M-L)НЕ00890955",1.0,215775.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r10,,,,,UNMATCHED,
SL-1aac51a098b5381c,TSUM,2026,,T-2719,T-2719,НЕ00890955,серый,"Пальто женское, серое, из нату(Серый/S-M)НЕ00890955",1.0,215775.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r11,,,,,UNMATCHED,
SL-a8dda249d2628f96,TSUM,2026,,T-2964,T-2964,НЕ00902359,Черный,"Брюки женские, черные, из стре(Черный/S-M)НЕ00902359",1.0,54782.7,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r12,,,,,UNMATCHED,
SL-766ae33bf5eea353,TSUM,2026,,T-2381,T-2381,НЕ00902360,Черный,"Блуза-топ женская, черная, из(Черный/M-L)НЕ00902360",2.0,42000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r13,CV-15b95167298bbc28,5370.07,31259.86,74.43,MATCHED,MERKUSHINA
SL-09e43d349f43adc1,TSUM,2026,,T-2381,T-2381,НЕ00902360,Черный,"Блуза-топ женская, черная, из(Черный/S-M)НЕ00902360",1.0,21000.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r14,CV-15b95167298bbc28,5370.07,15629.93,74.43,MATCHED,MERKUSHINA
SL-89264bd649b517df,TSUM,2026,,T-2960,T-2960,НЕ00902368,Черный,"Юбка женская, черная  из стрей(Черный/S-M)НЕ00902368",2.0,109565.4,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r15,,,,,UNMATCHED,
SL-7ed2769e7299bd7c,TSUM,2026,,0-2455,0-2455,НЕ00904248,Черный,Юбка женская(Черный/S)НЕ00904248,1.0,57522.003,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r16,,,,,UNMATCHED,
SL-0e1a8423e9ccc62d,TSUM,2026,,T-2359A,T-2359A,НЕ00909280,Черный,Свитшот женский(Черный/S)НЕ00909280,1.0,24999.996,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r17,CV-883229fb4ff5fabf,7465.47,17534.53,70.14,MATCHED,MERKUSHINA
SL-fd9dd9c0ab2438f1,TSUM,2026,,T-1418,T-1418,НЕ00909281,Черный,Свитшот женский(Черный/S)НЕ00909281,1.0,26400.003,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r18,CV-81f7fe11b3c74f86,6445.52,19954.48,75.59,MATCHED,MERKUSHINA
SL-47fcba4a0e786198,TSUM,2026,,T-2885,T-2885,НЕ00911857,РОЗОВЫЙ,"Пальто-халат женское, розовое(Розовый/XL)НЕ00911857",1.0,78303.85,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r19,CV-3132d70548827b2b,11300.34,67003.51,85.57,MATCHED,MERKUSHINA
SL-445c90c440fc3d46,TSUM,2026,,T-2806,T-2806,НЕ00911859,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00911859",1.0,54783.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r20,CV-b1c5ec83461aa1fa,7593.3,47189.71,86.14,MATCHED,MERKUSHINA
SL-0cd30e8d68a4862e,TSUM,2026,,T-2921,T-2921,НЕ00912389,Черный,"Шорты женские, черные, из шелк(Черный/M-L)НЕ00912389",1.0,21457.002,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r21,CV-36f1d6e620b9667b,5813.02,15643.98,72.91,MATCHED,MERKUSHINA
SL-220523fc87ffa098,TSUM,2026,,T-2924,T-2924,НЕ00912398,Черный,"Пальто-халат женское, черное,(Черный/M-L)НЕ00912398",1.0,57977.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r22,CV-9d09f1c64acf1b7a,18770.37,39207.62,67.63,MATCHED,MERKUSHINA
SL-df15f1659a8359b6,TSUM,2026,,T-2973A,T-2973A,НЕ00912399,РОЗОВЫЙ,"Блуза женская, розовая, из хло(Розовый/S-M)НЕ00912399",1.0,32869.998,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r23,CV-d2025eb05102bf77,7609.2,25260.8,76.85,MATCHED,MERKUSHINA
SL-7961c24680147203,TSUM,2026,,T-2933,T-2933,НЕ00912400,Черный,"Блуза женская, черная, из шелк(Черный/M-L)НЕ00912400",1.0,63912.996,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r24,,,,,UNMATCHED,
SL-2a8dea8a2f25d823,TSUM,2026,,T-2873,T-2873,НЕ00914174,Черный,"Брюки женские, черные с принто(Черный/S-M)НЕ00914174",2.0,109566.009,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r25,CV-cb65303d29531c59,11138.73,87288.56,79.67,MATCHED,MERKUSHINA
SL-f67f5633f346c01c,TSUM,2026,,T-2805,T-2805,НЕ00914181,Черный,"Жилет женский в белый горох, и(Черный/M-L)НЕ00914181",1.0,76238.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r26,CV-22dc9cd75e6bf919,13194.78,63044.21,82.69,MATCHED,MERKUSHINA
SL-fadb9da6fe5f9d1f,TSUM,2026,,T-2805,T-2805,НЕ00914181,Черный,"Жилет женский в белый горох, и(Черный/S-M)НЕ00914181",1.0,76238.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r27,CV-22dc9cd75e6bf919,13194.78,63044.21,82.69,MATCHED,MERKUSHINA
SL-f485d01df2bf1623,TSUM,2026,,T-1984P,T-1984P,НЕ00914186,БЕЛЫЙ,"Футболка женская, из трикотажа(Белый/L)НЕ00914186",1.0,15902.85,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r28,CV-f0b4f1878740fabf,3645.37,12257.48,77.08,MATCHED,MERKUSHINA
SL-c9ae257cf5ab3e45,TSUM,2026,,T-2872,T-2872,НЕ00914187,Черный,"Блуза женская с принтом ""хаоти(Черный/S-M)НЕ00914187",2.0,152477.997,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r29,CV-8086297a77c9a7ca,15559.53,121358.94,79.59,MATCHED,MERKUSHINA
SL-2e17bc0b2e6dbda4,TSUM,2026,,Т-2604,T-2604,НЕ00920215,Черный,Юбка-карандаш женская(Черный/M-L)НЕ00920215,1.0,36199.9995,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r30,CV-81fe8cc869a99a86,5744.82,30455.18,84.13,MATCHED,MERKUSHINA
SL-62ad8b619a09de99,TSUM,2026,,Т-2988,T-2988,НЕ00920216,Черный,Брюки-палаццо женские(Черный/S-M)НЕ00920216,1.0,60299.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r31,CV-38b8caf780b66541,15850.28,44449.71,73.71,MATCHED,MERKUSHINA
SL-20aaae67b36b60c1,TSUM,2026,,Т-3062,T-3062,НЕ00920221,Черный,Блуза-топ женская без рукавов(Черный/M-L)НЕ00920221,1.0,22100.001,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r32,CV-5085823621dc7e2f,6547.77,15552.23,70.37,MATCHED,MERKUSHINA
SL-a882fbbe94c5b823,TSUM,2026,,Т-3062,T-3062,НЕ00920221,Черный,Блуза-топ женская без рукавов(Черный/S-M)НЕ00920221,2.0,44200.002,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r33,CV-5085823621dc7e2f,6547.77,31104.47,70.37,MATCHED,MERKUSHINA
SL-90117da5e39a7cf1,TSUM,2026,,Т-3062,T-3062,НЕ00920221,Черный,Блуза-топ женская без рукавов(Черный/XL)НЕ00920221,1.0,22100.001,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r34,CV-5085823621dc7e2f,6547.77,15552.23,70.37,MATCHED,MERKUSHINA
SL-669a96594e8fb943,TSUM,2026,,Т-2985/1,T-2985,НЕ00920224,РОЗОВЫЙ,"Юбка женская с аппликацией ""Ли(Розовый/S-M)НЕ00920224",2.0,140700.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r35,CV-25a5603ab51c4fa6,25659.64,89380.72,63.53,MATCHED,MERKUSHINA
SL-794f30d62954e098,TSUM,2026,,T-2359,T-2359,НЕ00922112,Черный,Свитшот женский(Черный/L)НЕ00922112,1.0,19123.88,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r36,CV-ad40dd546c016603,6005.7,13118.18,68.6,MATCHED,MERKUSHINA
SL-572bd40a8f05e85f,TSUM,2026,,T-2472,T-2472,НЕ00922113,Черный,Брюки женские(Черный/M)НЕ00922113,1.0,20304.62,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r37,CV-e66f275349def41d,7185.63,13118.99,64.61,MATCHED,MERKUSHINA
SL-7348e0b983a9d003,TSUM,2026,,Т-3001,T-3001,НЕ00922134,Черный,Куртка женская(Черный/M-L)НЕ00922134,1.0,190826.0025,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r38,CV-7de5e1408d461859,46130.81,144695.19,75.83,MATCHED,MERKUSHINA
SL-a3595a77557d61e8,TSUM,2026,,Т-2987,T-2987,НЕ00924147,Черный,"Куртка женская, черная, из нат(Черный/S-M)НЕ00924147",1.0,180899.9955,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r39,CV-34ee12d922842361,34385.91,146514.09,80.99,MATCHED,MERKUSHINA
SL-53d2d21042e09302,TSUM,2026,,T-3187,T-3187,НЕ00932219,Голубой,"Платье женское, голубое, из ст(Голубой/M-L)НЕ00932219",1.0,55250.0025,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r40,CV-744f562467d73279,23815.22,31434.79,56.9,MATCHED,MERKUSHINA
SL-59fc00d24af99cd1,TSUM,2026,,T-3187,T-3187,НЕ00932219,Голубой,"Платье женское, голубое, из ст(Голубой/S-M)НЕ00932219",1.0,55250.0025,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r41,CV-744f562467d73279,23815.22,31434.79,56.9,MATCHED,MERKUSHINA
SL-ebbd9f5a467f60b5,TSUM,2026,,T-3088,T-3088,НЕ00932221,Черный,"Кейп-накидка женская, черная,(Черный/S-M)НЕ00932221",1.0,139150.0005,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r42,CV-4d10f7fa0dcdd406,28417.9,110732.1,79.58,MATCHED,MERKUSHINA
SL-2339c82963b1c381,TSUM,2026,,T-3187A,T-3187A,НЕ00932222,ТЕМНО-СИНИЙ,"Платье женское, темно-синее, и(Т-синий/S-M)НЕ00932222",1.0,55250.0025,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r43,CV-ef35f6b857d8b3cd,22462.05,32787.95,59.34,MATCHED,MERKUSHINA
SL-f8bce9cc7cfebac2,TSUM,2026,,T-3186,T-3186,НЕ00932223,Черный,"Юбка женская, черная, из стрей(Черный/S-M)НЕ00932223",2.0,104400.009,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r44,CV-75562f6092bb2db2,7200.69,89998.64,86.21,MATCHED,MERKUSHINA
SL-c50d2aae711e2494,TSUM,2026,,T-3092A,T-3092A,НЕ00932227,Черный,"Кейп-накидка женская, черная,(Черный/S-M)НЕ00932227",1.0,113050.0035,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r45,CV-fe65ec683c31a92e,28040.44,85009.56,75.2,MATCHED,MERKUSHINA
SL-e7ac600827b12fd3,TSUM,2026,,T-2985,T-2985,НЕ00933204,Черный,Юбка женская(Черный/XL)НЕ00933204,1.0,70350.0,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r46,CV-25a5603ab51c4fa6,25659.64,44690.36,63.53,MATCHED,MERKUSHINA
SL-386ac33ddeec70de,TSUM,2026,,T-3001,T-3001,НЕ00935136,Черный,"Куртка женская, черная, из шел(Черный/M-L)НЕ00935136",1.0,190826.0025,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r47,CV-7de5e1408d461859,46130.81,144695.19,75.83,MATCHED,MERKUSHINA
SL-74edd6d42afb99e1,TSUM,2026,,T-3109,T-3109,НЕ00938454,Голубой,"Жилет женский, голубой с принт(Голубой/M-L)НЕ00938454",1.0,42200.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r48,CV-74d77877b1c0407b,12262.85,29937.15,70.94,MATCHED,MERKUSHINA
SL-7a9db3d75bb26033,TSUM,2026,,T-3109,T-3109,НЕ00938454,Голубой,"Жилет женский, голубой с принт(Голубой/S-M)НЕ00938454",1.0,42200.004,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r49,CV-74d77877b1c0407b,12262.85,29937.15,70.94,MATCHED,MERKUSHINA
SL-8693dbf9f37cc4b8,TSUM,2026,,T-3136A,T-3136A,НЕ00938455,ЧЁРНЫЙ,"Брюки женские, черные с принто(Черный/XL)НЕ00938455",1.0,52200.0045,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r50,CV-0a9c3dddd42d0944,9877.14,42322.87,81.08,MATCHED,MERKUSHINA
SL-1355bcaf369839aa,TSUM,2026,,T-3069A,T-3069A,НЕ00938456,БЕЛЫЙ,"Блуза-топ женская, белая, из ш(Белый/S-M)НЕ00938456",3.0,61349.9985,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r51,CV-807dd46c1e25a455,6972.92,40431.25,65.9,MATCHED,MERKUSHINA
SL-3d9bf6642975ddac,TSUM,2026,,T-3069A,T-3069A,НЕ00938456,БЕЛЫЙ,"Блуза-топ женская, белая, из ш(Белый/XL)НЕ00938456",1.0,20449.9995,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r52,CV-807dd46c1e25a455,6972.92,13477.08,65.9,MATCHED,MERKUSHINA
SL-d0e1fa4bfddaf8b4,TSUM,2026,,T-3140A,T-3140A,НЕ00938457,БЕЛЫЙ,"Платье женское, белое с принто(Белый/M-L)НЕ00938457",2.0,276338.81,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r53,CV-bc3eb191d8750a94,38216.72,199905.36,72.34,MATCHED,MERKUSHINA
SL-8c48b802f5c5dc24,TSUM,2026,,T-3140A,T-3140A,НЕ00938457,БЕЛЫЙ,"Платье женское, белое с принто(Белый/S-M)НЕ00938457",1.0,139200.0015,"TSUM Sales Cost RUR (transfer/wholesale-like, not retail check)",TSUM,FILE-059,r54,CV-bc3eb191d8750a94,38216.72,100983.28,72.55,MATCHED,MERKUSHINA
