cost_version_id,canonical_sku,article_raw,name,direction,color,size,qty,material_cost,labor_cost,unit_cost_rub,order_cost_rub,cost_date,cost_year,owner_file,channel_hint,collection,completeness,source_file_id,source_sheet,source_row_id
CV-H5-9e032cfb83c80652,0-1187G,0-1187G,"Рубашка женская, черная, из бархата, с отделкой белым кантом",,,,,,,8234.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-748c7816895e9fc2,0-1435,0-1435,"Свитшот женский, черный, из бархата, с декоративными элементами на рукавах",,,,,,,12610.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-49668ddde026b28e,0-1444A,0-1444A,"Юбка женская, черная, из фатина, с принтом ""горошек""",,,,,,,6770.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8e5e9dd221700f09,0-1511,0-1511,"Юбка женская, черная, из пайеточной ткани, с декором ""Ласточки""",,,,,,,11059.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-a92ffada224f1def,0-1723,0-1723,"Туфли женские, черные, из бархата, без каблука, с расшивкой Y",,,,,,,9500.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-cb0172533dd65af5,0-1862,0-1862,"Сабо женские, серые, из бархата, с пряжкой",,,,,,,3150.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-7413037c3f1fffef,0-1871B,0-1871В,"Юбка женская, черная, из футера, с вышивкой на боковом шве",,,,,,,9638.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-20252f53471cb790,0-1899,0-1899,"Юбка женская, черная, из фатина, с принтом ""листья""",,,,,,,4797.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-4ebc1f7f4c179982,0-1963A,0-1963А,"Брюки женские, черные, из футера, с поясом ""рибана""",,,,,,,20300.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-aa70181606ec7c18,0-1963B,0-1963В,"Платье женское, белое, из шифона, с страусиным боа и вышитыми цветами",,,,,,,20300.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-cc42b0582dd3825a,0-1973A,0-1973А,"Пальто женское, черное, из бархата и пайеточной ткани, декорировано перьями стра",,,,,,,6670.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8193672ecc696368,0-1976,0-1976,"Юбка женская, черная, из крепа, декорирована по низу юбки вышитыми цветами",,,,,,,10730.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-c632449976b9153d,0-2027E,0-2027Е,"Футболка женская, белая, из трикотажа, с декором принт ""дерево, птица, Yanina""",,,,,,,23250.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-edde41b5facbe029,0-2073B,0-2073B,"Брюки женские, черные с принтом ""белые Y"", из шелка, с отделкой ""лампас""",,,,,,,54280.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-6ea8ab99e87464db,0-2079,0-2079,"Пальто женское, темно-синее, из шерсти, со съемным меховым воротником",,,,,,,65700.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-c976160c86515e72,0-2209,0-2209,"Дубленка женская, светло-серая, из овчины, декорирована аппликацией из кожи",,,,,,,38185.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-e27136f9c1d3b6c2,0-2214,0-2214,"Пальто женское, черное, из плащевой ткани, с меховым воротником",,,,,,,34690.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-4b231a311a2d6e34,0-2290,0-2290,"Пальто женское, черное, из плащевой ткани, объемное",,,,,,,20395.26,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-71f64e271fddd431,0-2291,0-2291,"Юбка женская, белая с принтом ""пляж"", из хлопка",,,,,,,8587.4,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8108fe466ec9252f,0-2321,0-2321,"Платье женское, черное, из джерси, с белым воротником и манжетами",,,,,,,39275.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-e6d3b8c7f7f35276,0-2323B,0-2323В,"Платье женское ""ТЕРРА"", розовое, из шерстяного крепа, с вышивкой",,,,,,,10492.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8105d93808217eb9,0-2325,0-2325,"Пальто женское, серое, из шелкового бархата, с расшитыми розовыми цветами на рук",,,,,,,22915.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-6f8ea4ec5db605a4,0-2325B,0-2325B,"Пальто женское ""ТЕРРА"", серое, из шерстяного крепа, с вышивкой",,,,,,,22915.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8aaaff50577aa69c,0-2325E,0-2325E,"Пальто женское ""ТЕРРА"", розовое, из шерстяного крепа, с вышивкой",,,,,,,31670.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-0d68872136bd15ad,0-2325A,0-2325А,"Пальто женское ""ТЕРРА"", темно-розовое, из шерстяного крепа, с вышивкой",,,,,,,22915.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-b7db441790ee4b96,0-2326,0-2326,"Пальто женское ""ТЕРРА"", белое, из шерстяного крепа, с вышивкой",,,,,,,10269.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-7b90d80dd0d7b78d,0-2326B,0-2326В,"Юбка женская ""ТЕРРА"", серая, из шерстяного крепа, прямого силуэта",,,,,,,10269.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-1a6a8cf6638f8a35,0-2328,0-2328,"Юбка женская ""ТЕРРА"", розовая, из шерстяного крепа, с вышивкой",,,,,,,15029.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-4be7925dc3aca228,0-2328B,0-2328В,"Юбка женская, серая, из шерсти, с аппликационной вышивкой ""Хризантемы""",,,,,,,15029.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8d96f2d5e56b87bb,0-2340A,0-2340А,"Юбка женская, красная, из шерсти, с аппликационной вышивкой ""Хризантемы""",,,,,,,42885.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-c8fa09f3b8a59df4,0-2419A,0-2419A,"Платье женское, черное, из шерсти, с декором из сетки и перьев",,,,,,,8609.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-ba924b8690ba3cb0,0-2420A,0-2420A,"Брюки женские, черные, из шелкового бархата, с отделкой белым кантом",,,,,,,20450.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-c70fe5018b5f9846,0-2436A,0-2436A,"Шорты женские, розовые с принтом ""цветы, грибы"", из хлопка",,,,,,,18780.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-f148142f56bc0acf,0-2437,0-2437,"Платье женское, зеленое, из шифона, с расшивкой бисером, корсетное",,,,,,,27630.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8fb7b13a9ecc834a,0-2554,0-2554/1,"Пальто-халат женское, розовое с принтом ""пион"", из шелка",,,,,,,8555.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-0ebc736f3df36324,0-2559,0-2559,"Платье-кафтан женское, белое, из хлопка, декорировано тесьмой ""YANINA""",,,,,,,9086.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-fea060ad18c0bc43,0-2617D,0-2617D,"Юбка женская, черная, из стрейч бархата, прямая, зауженная к низу, средней длины",,,,,,,4750.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-1a64f90171896542,0-2675A,0-2675A,"Жакет женский, черный, из бархата шелкового с аппликацией ""Цветок""",,,,,,,14035.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-d094f920fdc627fb,0-2676A,0-2676A,"Жакет женский, черный, из стрейч бархата, с аппликацией ""Цветок""",,,,,,,10008.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-20b0addef5adcfc8,0-2711,0-2711,"Брюки женские, черные, из бархата стрейч",,,,,,,29265.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-7dd6c7590a2401cf,0-2712,0-2712,"Жакет женский, синий, из шерсти, с объемным декором из бархата",,,,,,,10548.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-bc948b7f6ca0b2f2,0-2715,0-2715,"Юбка-карандаш женская, синяя, из шерсти",,,,,,,25970.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-ca12f725ec4c08be,0-2716,0-2716,"Жакет женский, черный, из шерсти, с аппликационной вышивкой ""Листья"", с баской",,,,,,,10532.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-f7c0827bed4422fa,0-2717,0-2717,"Юбка женская, черная, из шерсти, с аппликационной вышивкой ""Листья""",,,,,,,26790.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-86fb7c598f8aa9ef,0-2718,0-2718,"Жакет женский, коричневый, из шерсти, с аппликационной вышивкой ""Листья""",,,,,,,10193.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-0ac1a00fbff1c1ce,0-2828,0-2828,"Плед темно-серый, из кашемира, с авторским рисунком",,,,,,,15175.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-85ad45f4a095cb50,0-2845A,0-2845A,"Платье женское, черное, из крепа, с лифом из сетки, с кружевным декором",,,,,,,2690.61,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-ef3b8c9bf99d2285,0-2959A,0-2959A,"Топ-майка женская, белая, из хлопка, с вышивкой ""BE AN ICONIC""",,,,,,,1133.13,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-41d4c28a165c3297,0-3009,0-3009,"Топ-майка женская, черная, из хлопка, с вышивкой ""BE AN ICONIC""",,,,,,,60404.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-296c783843dc2b2f,0-3032B,0-3032B,"Юбка женская, бежевая, из фатина, с вышивкой ""Балерины""",,,,,,,5797.87,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-2ec9a7f9e3515505,0-3034,0-3034,"Юбка женская, белая, из фатина, с вышивкой ""Герда""",,,,,,,11393.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-a206e4d60a9698b7,0-3034A,0-3034A,"Блуза женская, белая, из шелка, с вышивкой ""Балерина""",,,,,,,11393.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-e20aa93514e716c4,0-3047,0-3047,"Блуза женская, розовая, из хлопка, с декором ""Цветок""",,,,,,,7201.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-4218c3c7509a404f,0-3054A,0-3054А,"Платье женское, черное, из шифона, декорировано бантами на рукавах",,,,,,,31785.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-3c3c9c2c711f3a52,0-3060B,0-3060B,"Брюки женские, черные, из футера, с отделкой ""лампас""",,,,,,,6258.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-d4a24fd6ed948976,0-3061A,0-3061A,"Юбка женская, серая, из футера, с отделкой ""лампас""",,,,,,,18541.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-4109d0fb66b1d585,0-3062A,0-3062A,"Пальто-халат женское, бежевое, из стрейч бархата, с пайетками на манжетах",,,,,,,7740.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-91bd4cd44e9f3513,0-3063A,0-3063A,"Брюки женские, черные, из стрейч бархата, на широкой резинке",,,,,,,5192.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-4bef42cec4b2e269,0-3065A,0-3065A,"Брюки женские, бежевые, из стрейч бархата, на широкой резинке",,,,,,,9477.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-cdd0c6a95c28e05e,0-3066A,0-3066А,"Блуза женская, бежевая, из искусственного крепа, с декором ""Бант""",,,,,,,5659.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-e110e68cd601208e,0-3067,0-3067,"Брюки женские, бежевые, из искусственного крепа",,,,,,,8679.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-a54174abf4354028,0-3221,0-3221/1,"Брюки женские, белые, из хлопка, зауженные к низу",,,,,,,1457.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-92076fbf227252a9,0-3287,0-3287,"Футболка женская, черная, из трикотажа, с декором принт ""Папайя""",,,,,,,50820.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-68f88c509f1ecf9f,0-3290,0-3290,"Дубленка женская, серая, из овчины, с вышивкой шнуром",,,,,,,45700.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-b5fd90226836959c,36-08Б,36-08Б,"Дубленка женская, черная, из овчины, с вышивкой ""Цветы"" на рукавах",,,,,,,33964.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-c97e295595f4d401,WF-17-41,WF-17-41,"Блуза-топ женская, черная, из шелка, без рукавов",,,,,,,40000.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-d1c1e7dbe7c8f4a1,WF-17-41A,WF-17-41A,"Дубленка женская, черная, из овчины, с вязанными рукавами и вышивкой шнуром",,,,,,,45700.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-ba41a9a99b826d99,0-1075,0-1075,Склад ИМ (Основное подразделение),,,,,,,4362.33,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-6c73ed8d8d010345,0-1237,0-1237,"Юбка женская, черная, из шерсти, состоящая из четырех ярусов",,,,,,,8906.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-a0f252747e449031,0-1241A,0-1241А,"Платье женское, желтое с люрексом из трикотажа",,,,,,,13650.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-76a2a3129eb84ec2,0-1242,0-1242,"Юбка женская, белая, из фатина, расшита крупными пайетками",,,,,,,8150.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-590b3a15d228206e,0-1303,0-1303,"Платье женское, зеленое, из бархата, лиф декорирован сеткой с бисером",,,,,,,8050.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-ff36ed8921c8074a,0-1310,0-1310,"Юбка женская, коричневая, из бархата, декорирована вышивкой и тесьмой",,,,,,,21665.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-7e7a7c523ffb84d4,0-1355A,0-1355А,"Блуза женская, красная, из хлопка, с объемными рукавами",,,,,,,10210.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-9a8f76186a17c413,0-1379,0-1379,"Свитер женский, черный, из хлопка, с провязкой ""MIMOSA O'CLOCK""",,,,,,,3819.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-a180fec7160c8ab3,0-1413,0-1413,"Юбка женская, черная, из бархата, декорирована вставкой из кружева и помпонами",,,,,,,14417.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-d98194b874f8fdce,0-1414,0-1414,"Тренчкот женский, черный, из плащевой ткани, с логотипом YANINA",,,,,,,8176.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-ca111b7bd34c60fd,0-1415,0-1415,"Пальто-халат женское, черное, из бархата, укороченное, с лампасом по рукаву",,,,,,,8942.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-00fddb97306bee1d,0-1417,0-1417,"Брюки женские, синие, из стрейч бархата, с шелковым лампасом",,,,,,,6059.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-e9639b6dd13b1b0d,0-1423,0-1423,"Свитшот женский, синий, из бархата, с декоративными элементами на рукавах",,,,,,,2850.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-bee5c2a7ad3af81d,0-1425,0-1425,"Юбка-баска женская, черная, из чесучи, со складками ""плиссе""",,,,,,,2787.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-2f6ed96e72eea3ba,0-1442C,0-1442С,"Юбка женская, черная, из фатина, с принтом ""горошек""",,,,,,,9981.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-1c0f3f079e3e2944,0-1453,0-1453,"Свитшот женский, черный, из футера, с декором принт ""дерево, птица, Yanina"", с к",,,,,,,5137.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-70ffa2ecf8fde154,0-1460,0-1460,"Блуза женская, черная, из трикотажа, приталенного силуэта с логотипом YANINA",,,,,,,4800.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-d90b6b3748c588c7,0-1463,0-1463,"Тренчкот женский, голубой, из хлопка, с контрастным декором",,,,,,,700.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-e754e7ac41a87ccd,0-1464,0-1464,Мягкая маска из хлопка цвета электрик Girls,,,,,,,2300.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-ebc96f23f12c625e,0-1487A,0-1487А,"Юбка женская, темно-серая, из пайеточной ткани",,,,,,,8076.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-46cd8c78bafb46b1,0-1491,0-1491,"Платье женское, зеленое, из шифона, расшитым бисером",,,,,,,19260.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-85d53aa1e7b2fc7d,0-1492,0-1492,"Платье женское, серое, из кружевной ткани, с контрастной расшивкой по лифу",,,,,,,9700.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-4d1407938be10dd2,0-1494,0-1494,"Брошь из пайеток с добавлением бусин и страз, черная с белым Basic",,,,,,,3050.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-7680d672c61c961b,0-1495,0-1495,"Брошь из пайеток с добавлением бусин и страз, белая с черным Basic",,,,,,,3050.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-6cab6ede5963162a,0-1500,0-1500,"Свитшот женский, белый, из футера, с черным лого YANINA",,,,,,,4200.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-8a29d037c08e4a0a,0-1514,0-1514,"Юбка женская, белая, из фатина, с вышивкой ""Yanina, love, joy""",,,,,,,5110.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-69bf6d8c80ee8f97,0-1519,0-1519,"Блуза женская, серая, из трикотажа, приталенного силуэта с логотипом YANINA",,,,,,,6500.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-37685a86cadb8cfc,0-1529,0-1529,"Юбка женская, белая, из фатина, с принтом ""горошек""",,,,,,,9815.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-02579f29c1bbb69b,0-1537A,0-1537А,"Платье женское, серое, из ткани клоке, с декором ""Морские звезды""",,,,,,,11132.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-cbd58d73b3678029,0-1569,0-1569,"Платье женское, розовое, из пайеточной ткани, декорировано боа страуса",,,,,,,29490.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-005fb82c856481c0,0-1584A,0-1584А,"Пальто женское, черное, из пайеточной ткани, декорировано черно-белой расшитой т",,,,,,,15184.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-dccb08b3d7937c51,0-1585,0-1585,"Платье женское, черное. из пайеточной ткани, приталенного силуэта",,,,,,,6700.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-20ea34ad821f02ae,0-1622B,0-1622В,"Юбка женская, синяя в горох, из трикотажа",,,,,,,6438.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-446e6e8907ab62c7,0-1666,0-1666,"Платье женское, черное, из пайеточной ткани, короткое, приталенное",,,,,,,14600.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
CV-H5-2bf0e2509a26fe76,0-1682,0-1682,"Туфли женские, черные, из бархата, с серебряной расшивкой",,,,,,,9500.0,,,,Движение товаров с себестоимостью,Остатки ЦУМ (Основное подразделение),,DERIVED_STOCK_MOVEMENT,FILE-099,,
