stock_cost_id,article_raw,canonical_sku,warehouse,name,open_qty,open_cost_rub,in_qty,in_cost_rub,out_qty,out_cost_rub,unit_cost_rub,unit_cost_source,source_file_id,source_row_id
SC-7a43a1133b15ddaa,0-2598,0-2598,Остатки ЦУМ (Основное подразделение),"Пальто женское, черное, из шерсти, длинное, с поясом, с аппликацией ""Цветок"" из бархата",,,6,110070,6,110070,18345.0,IN,FILE-099,r4717
SC-7e168039880783e6,0-2600,0-2600,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из шелкового бархата, на подкладке",,,14,110161.46,14,110161.46,7868.68,IN,FILE-099,r4719
SC-7a9a243110c87c06,0-2600A,0-2600A,Остатки ЦУМ (Основное подразделение),"Брюки-капри женские, чёрные, из шёлка дюшес",,,2,10052,2,10052,5026.0,IN,FILE-099,r4721
SC-5c264ac4ce4eab3e,0-2604,0-2604,Остатки ЦУМ (Основное подразделение),"Брюки-капри женские, коричневые, из шёлка дюшес",,,8,40228.75,8,40228.75,5028.59,IN,FILE-099,r4723
SC-bb85d18a30551848,0-2613,0-2613,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из стрейч бархата, прямая, зауженная к низу, средней длины",,,1,9829,1,9829,9829.0,IN,FILE-099,r4725
SC-f69401ec9024e420,0-2613A,0-2613A,Остатки ЦУМ (Основное подразделение),"Рубашка женская, белая с принтом ""грибы"", из батиста",,,2,25854,2,25854,12927.0,IN,FILE-099,r4727
SC-76b16f4a7a77d339,0-2614A,0-2614A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная с принтом ""Y и девочки"", из батиста, декорирована кантом ""YANINA""",,,2,14376,2,14376,7188.0,IN,FILE-099,r4729
SC-994ed3df715b5fdb,0-2655,0-2655,Остатки ЦУМ (Основное подразделение),"Брюки-капри женские, черные, из хлопка, с принтом ""Y и девочки""",,,14,44800,14,44800,3200.0,IN,FILE-099,r4731
SC-71035950455a5cec,0-2655A,0-2655A,Остатки ЦУМ (Основное подразделение),Косметичка пляжная,,,8,41600,6,31200,5200.0,IN,FILE-099,r4733
SC-555f43a499167114,0-2658,0-2658,Остатки ЦУМ (Основное подразделение),"Сумка-тоут  женская, черная, с принтом ""YANINA""",,,8,115472,8,115472,14434.0,IN,FILE-099,r4735
SC-7dfe95a941416480,0-2658A,0-2658A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из бархата стрейч, с аппликацией ""Цветок""",,,4,179076,4,179076,44769.0,IN,FILE-099,r4737
SC-1e3c3cd2ef0cd8ad,0-2659,0-2659,Остатки ЦУМ (Основное подразделение),"Платье женское, серебро, из паейток, с аппликацией ""Цветок""",,,1,107500,1,107500,107500.0,IN,FILE-099,r4739
SC-8fb43e98ffd9de6b,0-2661,0-2661,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из стрейч бархата, на подкладке",,,5,160354,5,160354,32070.8,IN,FILE-099,r4741
SC-2b6176f576475f2e,0-2665,0-2665,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из шелкового бархата, с рукавом из шифона с боа по низу",,,4,66172,4,66172,16543.0,IN,FILE-099,r4743
SC-6b0f4f8e78aa5a72,0-2666,0-2666,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из шелка, с аппликацией ""Цветы""",,,3,91610.64,3,91610.64,30536.88,IN,FILE-099,r4745
SC-dcf874d4b6773dc4,0-2668,0-2668,Остатки ЦУМ (Основное подразделение),"Юбка женская, серебро, из пайеток, с аппликацией ""Цветы""",,,6,103030.8,6,103030.8,17171.8,IN,FILE-099,r4747
SC-825194dd14784029,0-2669A,0-2669A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, длинное, из бархата стрейч, с аппликацией ""Цветок""",,,3,57981,3,57981,19327.0,IN,FILE-099,r4749
SC-09d2ae049f68d92c,0-2671,0-2671,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из бархата стрейч, с аппликацией ""Цветок"", с длинным рукавом",,,5,59180,5,59180,11836.0,IN,FILE-099,r4751
SC-72aab5dfc0f5c172,0-2672,0-2672,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из шифона, с кружевом",,,8,202704.64,8,202704.64,25338.08,IN,FILE-099,r4753
SC-4d94799128b02e7f,0-2673,0-2673,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из пайеток, с аппликацией ""Цветок""",,,5,84380.56,5,84380.56,16876.11,IN,FILE-099,r4755
SC-0aa67743f39ba212,0-2674,0-2674,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из бархата стрейч, с аппликацией ""Цветок""",,,1,5318.52,1,5318.52,5318.52,IN,FILE-099,r4757
SC-d3aaf5280a3f7c33,0-2675,0-2675,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из бархата стрейч, с аппликацией ""Цветок""",,,5,100811.85,5,100811.85,20162.37,IN,FILE-099,r4759
SC-462fbf3f9371a528,0-2676,0-2676,Остатки ЦУМ (Основное подразделение),"Жакет женский, черный, из бархата шелкового с аппликацией ""Цветок""",,,5,66229.95,5,66229.95,13245.99,IN,FILE-099,r4761
SC-2ef456c120d100bd,0-2676A,0-2676A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из бархата шелкового, с аппликацией ""Цветок""",,,1,10008,1,10008,10008.0,IN,FILE-099,r4763
SC-9a058fc9dcabf779,0-2679,0-2679,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из бархата, с аппликацией ""Цветок""",,,1,12588,1,12588,12588.0,IN,FILE-099,r4765
SC-5fff6cc0948d64e5,0-2680,0-2680,Остатки ЦУМ (Основное подразделение),"Жакет женский, черный, из джерси, декорирован отлетными деталями",,,3,18283,3,18283,6094.33,IN,FILE-099,r4767
SC-cd591958cd65ba88,0-2682/2,0-2682,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из джерси, со стрелками, расклешенные к низу",,,1,132000,1,132000,132000.0,IN,FILE-099,r4769
SC-0201b289c1e5b597,0-2683,0-2683,Остатки ЦУМ (Основное подразделение),"Платье женское, бежевое в белый горох, из шифона",,,3,70826.25,3,70826.25,23608.75,IN,FILE-099,r4771
SC-0c175755023f1e6e,0-2686,0-2686,Остатки ЦУМ (Основное подразделение),"Платье женское, черное в белый горох, из шелка, с поясом-завязка",,,3,33428,3,33428,11142.67,IN,FILE-099,r4773
SC-299ca97413e7cef2,0-2687,0-2687,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из бархата, с декором ""бант"" и вставками из сетки",,,1,5476,1,5476,5476.0,IN,FILE-099,r4775
SC-c8520ca27eb0c0cd,0-2689,0-2689,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из бархата, расклешенные к низу",,,3,81899.64,3,81899.64,27299.88,IN,FILE-099,r4777
SC-fad37c42a3286bc2,0-2690,0-2690,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из пайеток, с боа",,,,,,,,,FILE-099,r4779
SC-0e90ac73ea32116c,0-2691,0-2691,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из ткани с пайетками, топ с баской",,,4,25196,4,25196,6299.0,IN,FILE-099,r4781
SC-1afa3641a08509a5,0-2702,0-2702,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из бархата стрейч",,,1,18790,1,18790,18790.0,IN,FILE-099,r4783
SC-9dce172c16cebde3,0-2703,0-2703,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из джерси, с расшивной аппликацией ""Цветок""",,,1,14975,1,14975,14975.0,IN,FILE-099,r4785
SC-fd24d04fe50062eb,0-2709,0-2709,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из шифона, с аппликацией ""Цветок""",,,1,45900,1,45900,45900.0,IN,FILE-099,r4787
SC-43dc442bf21d137d,0-2710,0-2710,Остатки ЦУМ (Основное подразделение),"Жакет женский, синий, из шелкового бархата, с вышивкой ""Ласточка""",,,1,13463,1,13463,13463.0,IN,FILE-099,r4789
SC-721a706511e2a456,0-2715,0-2715,Остатки ЦУМ (Основное подразделение),"Брюки женские, синие, из шелкового бархата, широкие",,,1,25970,1,25970,25970.0,IN,FILE-099,r4791
SC-a104cefbd22e1c9b,0-2716,0-2716,Остатки ЦУМ (Основное подразделение),"Жакет женский, черный, из шерсти, с аппликационной вышивкой ""Листья"", с баской",,,1,10532,1,10532,10532.0,IN,FILE-099,r4793
SC-8e9fbb23609a5754,0-2717,0-2717,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из шерсти, с аппликационной вышивкой ""Листья""",,,1,26790,1,26790,26790.0,IN,FILE-099,r4795
SC-899a817c288c962f,0-2718,0-2718,Остатки ЦУМ (Основное подразделение),"Жакет женский, коричневый, из шерсти, с аппликационной вышивкой ""Листья""",,,1,10193,1,10193,10193.0,IN,FILE-099,r4797
SC-62ebe90e0c1390b0,0-2721,0-2721,Остатки ЦУМ (Основное подразделение),"Брюки женские, коричневые, из шерсти, со стрелками, расклешенные к низу",,,3,113835,3,113835,37945.0,IN,FILE-099,r4799
SC-e1f4b13d02228711,0-2727,0-2727,Остатки ЦУМ (Основное подразделение),"Платье женское, бежевое, из шифона, длинное",,,1,24496,1,24496,24496.0,IN,FILE-099,r4801
SC-7fd92e5a3537ee93,0-2771,0-2771,Остатки ЦУМ (Основное подразделение),"Жакет женский, бежевый, из шелка",,,1,22300,1,22300,22300.0,IN,FILE-099,r4803
SC-24069550d8786c63,0-2785,0-2785,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из пайеточной ткани, с вышивкой ""Серебряный цветок""",,,4,82558,4,82558,20639.5,IN,FILE-099,r4805
SC-485d2e41f2812002,0-2814,0-2814,Остатки ЦУМ (Основное подразделение),"Плед бежевый, из кашемира, с авторским принтом ""Дерево жизни""",,,4,76280,4,76280,19070.0,IN,FILE-099,r4807
SC-10d1c27a77fb4bbd,0-2815,0-2815,Остатки ЦУМ (Основное подразделение),"Платье женское, красное, из дюшеса, с объемным декором ""Цветок""",,,3,44505.6,3,44505.6,14835.2,IN,FILE-099,r4809
SC-cacdb53f9ede11f1,0-2816,0-2816,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из джерси, с рукавами из тафты",,,7,143040.1,7,143040.1,20434.3,IN,FILE-099,r4811
SC-9c932a0945178f11,0-2817,0-2817,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из бархата хлопчатобумажного, с декором ""Бант с цветком""",,,4,63940,4,63940,15985.0,IN,FILE-099,r4813
SC-987e11795688cbd9,0-2818,0-2818,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из тафты",,,5,92625,5,92625,18525.0,IN,FILE-099,r4815
SC-f6232e3ecf3f887b,0-2818A,0-2818A,Остатки ЦУМ (Основное подразделение),"Плед бежевый, из кашемира, с авторским рисунком",,,4,74100,4,74100,18525.0,IN,FILE-099,r4817
SC-244e8872975ac76d,0-2818B,0-2818B,Остатки ЦУМ (Основное подразделение),"Плед серый, из кашемира, с авторским рисунком",,,2,37050,2,37050,18525.0,IN,FILE-099,r4819
SC-8241b2c0fa8de56a,0-2828,0-2828,Остатки ЦУМ (Основное подразделение),"Плед темно-серый, из кашемира, с авторским рисунком",,,1,15175,1,15175,15175.0,IN,FILE-099,r4821
SC-292c2ed9648c1e72,0-2845,0-2845,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из крепа, с лифом из сетки, с кружевным декором",,,4,12343.68,4,12343.68,3085.92,IN,FILE-099,r4823
SC-bd3e291ac83a91b4,0-2845A,0-2845A,Остатки ЦУМ (Основное подразделение),"Свитшот женский, бежевый, из футера, с декором принт ""Champayne o' clock""",,,12,35845.12,12,35845.12,2987.09,IN,FILE-099,r4825
SC-8122f1ae1e752121,0-2845B,0-2845B,Остатки ЦУМ (Основное подразделение),"Свитшот женский, розовый, из футера, с декором принт ""Champayne o' clock""",,,4,12343.68,4,12343.68,3085.92,IN,FILE-099,r4827
SC-b4035d943c81f86b,0-2845C,0-2845C,Остатки ЦУМ (Основное подразделение),"Свитшот женский, голубой, из футера, с декором принт ""Champayne o' clock""",,,3,9257.76,3,9257.76,3085.92,IN,FILE-099,r4829
SC-38f0b4b2e7c876ff,0-2854A,0-2854A,Остатки ЦУМ (Основное подразделение),"Свитшот женский, черный, из футера, с декором принт ""Champayne o' clock""",,,3,66300,3,66300,22100.0,IN,FILE-099,r4831
SC-7434671b2e5a2aec,0-2861A,0-2861A,Остатки ЦУМ (Основное подразделение),"Платье-кафтан, разноцветное с принтом ""гортензии"", из шифона",,,2,7180,2,7180,3590.0,IN,FILE-099,r4833
SC-3184f2671b3d09dd,0-2931A,0-2931A,Остатки ЦУМ (Основное подразделение),"Футболка женская, белая с принтом ""дерево"", из трикотажа",,,1,30950,1,30950,30950.0,IN,FILE-099,r4835
SC-697e9663a566ba44,0-2959,0-2959,Остатки ЦУМ (Основное подразделение),"Платье женское, синее с принтом ""голубые капли"", из шелка",,,29,34279.16,13,14853.69,1182.04,IN,FILE-099,r4837
SC-eeb11e631ea392c7,0-2959A,0-2959A,Остатки ЦУМ (Основное подразделение),"Топ-майка женская, белая, из хлопка, с вышивкой ""BE AN ICONIC""",,,26,30353.84,15,16996.92,1167.46,IN,FILE-099,r4839
SC-8f5623af7127fceb,0-2985,0-2985,Остатки ЦУМ (Основное подразделение),"Топ-майка женская, черная, из хлопка, с вышивкой ""BE AN ICONIC""",,,1,28510,1,28510,28510.0,IN,FILE-099,r4841
SC-b7386383646a3512,0-3006,0-3006,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из шелка, с аппликацией ""Листья""",,,1,5428,1,5428,5428.0,IN,FILE-099,r4843
SC-ed89359da0ce122e,0-3009,0-3009,Остатки ЦУМ (Основное подразделение),"Шорты женские, черные, из тафты",,,1,60404,1,60404,60404.0,IN,FILE-099,r4845
SC-a12ca28a6691f5a4,0-3024,0-3024,Остатки ЦУМ (Основное подразделение),"Куртка женская, черная, из плащевой ткани, с вышивкой ""Цветы"" на рукавах",,,6,47209.5,6,47209.5,7868.25,IN,FILE-099,r4847
SC-51005aad82a4b3a5,0-3025,0-3025,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из трикотажа, декорирована листьями из натуральной кожи",,,6,76742.5,6,76742.5,12790.42,IN,FILE-099,r4849
SC-4c6df2dca879bff6,0-3026,0-3026,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из стрейч бархата, с отделкой белым кантом",,,2,11548,2,11548,5774.0,IN,FILE-099,r4851
SC-02bb78fa69b3d203,0-3027,0-3027,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из стрейч бархата, с отделкой белым кантом",,,1,21160,1,21160,21160.0,IN,FILE-099,r4853
SC-9e01ec2f4c7045e3,0-3028,0-3028,Остатки ЦУМ (Основное подразделение),"Куртка женская, черная, из шелка на синтепоне",,,1,8827,1,8827,8827.0,IN,FILE-099,r4855
SC-44b9e2e83ea9604f,0-3029,0-3029,Остатки ЦУМ (Основное подразделение),"Жилет женский, черный, из шифона",,,5,26771.8,5,26771.8,5354.36,IN,FILE-099,r4857
SC-2eefee59700a3817,0-3030,0-3030,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из шелка",,,4,37467,4,37467,9366.75,IN,FILE-099,r4859
SC-ccf6594bb4390a22,0-3030A,0-3030A,Остатки ЦУМ (Основное подразделение),"Свитшот женский, черный, из стрейч бархата, с декором из тафты",,,6,58441,6,58441,9740.17,IN,FILE-099,r4861
SC-752b0130ed5d2306,0-3030B,0-3030B,Остатки ЦУМ (Основное подразделение),"Свитшот женский, синий, из стрейч бархата, с декором из тафты",,,2,21414,2,21414,10707.0,IN,FILE-099,r4863
SC-1dc90e5ffae01008,0-3031,0-3031,Остатки ЦУМ (Основное подразделение),"Свитшот женский, бежевый, из стрейч бархата, с декором из тафты",,,2,11212,2,11212,5606.0,IN,FILE-099,r4865
SC-85776af70e2f1fa0,0-3031A,0-3031A,Остатки ЦУМ (Основное подразделение),"Брюки-джоггеры женские, черные, из стрейч бархата, с отделкой ""лампас""",,,6,40129,6,40129,6688.17,IN,FILE-099,r4867
SC-5daa36b052f16a03,0-3031B,0-3031B,Остатки ЦУМ (Основное подразделение),"Брюки-джоггеры женские, синие, из стрейч бархата, с отделкой ""лампас""",,,2,14654,2,14654,7327.0,IN,FILE-099,r4869
SC-98110c92ee7bf97f,0-3032,0-3032,Остатки ЦУМ (Основное подразделение),"Брюки-джоггеры женские, бежевые, из стрейч бархата, с отделкой ""лампас""",,,2,25802,2,25802,12901.0,IN,FILE-099,r4871
SC-5d1c6a3f80481e4a,0-3032A,0-3032A,Остатки ЦУМ (Основное подразделение),"Юбка женская, бежевая, из фатина, с вышивкой ""Балерины""",,,3,42343,3,42343,14114.33,IN,FILE-099,r4873
SC-8e289a501c1691aa,0-3032B,0-3032B,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из фатина, с вышивкой ""Герда""",,,2,18968.87,2,18968.87,9484.43,IN,FILE-099,r4875
SC-4260a4dee42c0e14,0-3033,0-3033,Остатки ЦУМ (Основное подразделение),"Юбка женская, белая, из фатина, с вышивкой ""Герда""",,,1,19231,1,19231,19231.0,IN,FILE-099,r4877
SC-29f9b63de20deba2,0-3033A,0-3033A,Остатки ЦУМ (Основное подразделение),"Куртка женская, черная, из эко-кожи, с аппликацией из камней ""Y"" на рукаве",,,1,19231,1,19231,19231.0,IN,FILE-099,r4879
SC-46ddb226f3019175,0-3034,0-3034,Остатки ЦУМ (Основное подразделение),"Куртка женская, белая, из эко-кожи",,,1,11393,1,11393,11393.0,IN,FILE-099,r4881
SC-27d17d54764458af,0-3034A,0-3034A,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из шелка, с вышивкой ""Балерина""",,,1,11393,1,11393,11393.0,IN,FILE-099,r4883
SC-d3296507bed138e3,0-3035,0-3035,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из шелка, с вышивкой ""Арлекин""",,,1,22032,1,22032,22032.0,IN,FILE-099,r4885
SC-e0d80b5f943996b0,0-3035A,0-3035A,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, черная, из эко-кожи, с расшивкой камнями",,,1,22032,1,22032,22032.0,IN,FILE-099,r4887
SC-cc456da5af9f559c,0-3036,0-3036,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, белая, из эко-кожи, с расшивкой камнями",,,6,41871,6,41871,6978.5,IN,FILE-099,r4889
SC-ba9b3afe058d3063,0-3037,0-3037,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из искусственного крепа, расклешенная к низу",,,1,33680,1,33680,33680.0,IN,FILE-099,r4891
SC-d059d1bd956a9c07,0-3038,0-3038,Остатки ЦУМ (Основное подразделение),"Платье женское, светло-коричневое, из тафты, с кружевным воротником",,,3,48200,3,48200,16066.67,IN,FILE-099,r4893
SC-ee9bad995b995740,0-3039,0-3039,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из стрейч бархата, с кружевными рукавами",,,5,37382,5,37382,7476.4,IN,FILE-099,r4895
SC-264b9481d354ef97,0-3039A,0-3039A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, с отделкой ""лампас""",,,1,8355,1,8355,8355.0,IN,FILE-099,r4897
SC-6459745b1a474d30,0-3039B,0-3039B,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из футера, с отделкой ""лампас""",,,1,8355,1,8355,8355.0,IN,FILE-099,r4899
SC-f97c162bc6ba0ef2,0-3040,0-3040,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из футера, с отделкой ""лампас""",,,7,43033,7,43033,6147.57,IN,FILE-099,r4901
SC-7d89c30ef91a17e0,0-3040А,0-3040A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из футера, с отделкой ""лампас""",,,1,7796,1,7796,7796.0,IN,FILE-099,r4903
SC-8a85f5ae2e6729a6,0-3040В,0-3040B,Остатки ЦУМ (Основное подразделение),"Брюки женские, белые, из футера, с отделкой ""лампас""",,,1,7796,1,7796,7796.0,IN,FILE-099,r4905
SC-f6bbb6f7e2c065aa,0-3041,0-3041,Остатки ЦУМ (Основное подразделение),"Брюки женские, серые, из футера с отделкой ""лампас""",,,1,17437,1,17437,17437.0,IN,FILE-099,r4907
SC-6be8cc1ce36e622d,0-3041A,0-3041A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из шелк бархата, с воротником из кружева",,,1,17437,1,17437,17437.0,IN,FILE-099,r4909
SC-e1752a1d93c313c7,0-3042,0-3042,Остатки ЦУМ (Основное подразделение),"Платье женское, черное с принтом ""горох"", из шелка, с воротником из кружева",,,1,14680,1,14680,14680.0,IN,FILE-099,r4911
SC-b540eda19e0703b1,0-3042A,0-3042A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из хлопка, с декором ""Цветок""",,,1,14680,1,14680,14680.0,IN,FILE-099,r4913
SC-c01aeef0b3a75290,0-3042B,0-3042B,Остатки ЦУМ (Основное подразделение),"Блуза женская, белая, из хлопка, с декором ""Цветок""",,,1,14680,1,14680,14680.0,IN,FILE-099,r4915
SC-6b9a14b6c6b86603,0-3042C,0-3042C,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из хлопка, с декором ""Цветок""",,,2,24464,2,24464,12232.0,IN,FILE-099,r4917
SC-a8c8009bb6eb7c18,0-3043,0-3043,Остатки ЦУМ (Основное подразделение),"Блуза женская, розовая, из хлопка, с декором ""Цветок""",,,4,47334,4,47334,11833.5,IN,FILE-099,r4919
SC-c35eb1a11ef8e879,0-3043/1,0-3043,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, декорирована шифоновым кружевом",,,1,12309,1,12309,12309.0,IN,FILE-099,r4921
SC-8cb19d859fc2a476,0-3043А,0-3043A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, декорирована шифоновым кружевом, с коротким рукавом",,,2,15940,2,15940,7970.0,IN,FILE-099,r4923
SC-4ffb7a94466b546d,0-3043В,0-3043B,Остатки ЦУМ (Основное подразделение),"Блуза женская, фуксия, из футера, декорирована шифоновым кружевом",,,1,10433,1,10433,10433.0,IN,FILE-099,r4925
SC-76f5450c066fe213,0-3044A,0-3044A,Остатки ЦУМ (Основное подразделение),"Блуза женская, бежевая, из футера, декорирована шифоновым кружевом",,,2,14190,2,14190,7095.0,IN,FILE-099,r4927
SC-61f85afedfde05b6,0-3044В,0-3044B,Остатки ЦУМ (Основное подразделение),"Шорты женские, фуксия, из футера",,,1,3757,1,3757,3757.0,IN,FILE-099,r4929
SC-a6713b33e16bb7c5,0-3047,0-3047,Остатки ЦУМ (Основное подразделение),"Шорты женские, бежевые, из футера",,,1,7201,1,7201,7201.0,IN,FILE-099,r4931
SC-b736b22c915812ac,0-3047A,0-3047A,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из шелка",,,1,7201,1,7201,7201.0,IN,FILE-099,r4933
SC-0cf84d04ab080b34,0-3049,0-3049,Остатки ЦУМ (Основное подразделение),"Юбка женская, серая, из шелка",,,2,49330,2,49330,24665.0,IN,FILE-099,r4935
SC-97f1af26e6ffa08e,0-3049B,0-3049B,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, черная, из стрейч бархата, с декором ""Жучки""",,,1,26929,1,26929,26929.0,IN,FILE-099,r4937
SC-d186f892bb72c0ec,0-3049А,0-3049A,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер, женская, бирюзовая, из стрейч бархата, с декором ""Жучки""",,,1,26929,1,26929,26929.0,IN,FILE-099,r4939
SC-9bf8ed45e44d3cf2,0-3050,0-3050,Остатки ЦУМ (Основное подразделение),"Куртка-бомбер женская, серая, из стрейч бархата, с декором ""Жучки""",,,2,8598,2,8598,4299.0,IN,FILE-099,r4941
SC-3a0003cf163281d8,0-3050А,0-3050A,Остатки ЦУМ (Основное подразделение),"Шорты женские, черные, из стрейч бархата",,,1,4298,1,4298,4298.0,IN,FILE-099,r4943
SC-7449548ea53f6421,0-3050В,0-3050B,Остатки ЦУМ (Основное подразделение),"Шорты женские, серые, из стрейч бархата",,,1,4298,1,4298,4298.0,IN,FILE-099,r4945
SC-ae9f25d38386f216,0-3051,0-3051,Остатки ЦУМ (Основное подразделение),"Шорты женские, бирюзовые, из стрейч бархата",,,1,6764,1,6764,6764.0,IN,FILE-099,r4947
SC-4d914bff18bb8c05,0-3051А,0-3051A,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из стрейч бархата, с отделкой ""лампас""",,,1,6764,1,6764,6764.0,IN,FILE-099,r4949
SC-519cefa3a0e612c8,0-3051В,0-3051B,Остатки ЦУМ (Основное подразделение),"Брюки женские, серые, из стрейч бархата, на тонкой резинке",,,1,6764,1,6764,6764.0,IN,FILE-099,r4951
SC-5696db954f06ba61,0-3052,0-3052,Остатки ЦУМ (Основное подразделение),"Брюки женские, бирюзовые, из стреч бархата, на тонкой резинке",,,16,87056,16,87056,5441.0,IN,FILE-099,r4953
SC-7e79acc8ae4d4361,0-3053,0-3053,Остатки ЦУМ (Основное подразделение),"Юбка женская, черная, из эко-кожи, с поясом из бархата",,,1,19092,1,19092,19092.0,IN,FILE-099,r4955
SC-c1729d53b32a687e,0-3054,0-3054,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из джерси, декорировано кружевом",,,2,56974,2,56974,28487.0,IN,FILE-099,r4957
SC-3cf1737348858ce8,0-3054А,0-3054A,Остатки ЦУМ (Основное подразделение),"Платье женское, черное, из шифона, декорировано бантами на рукавах",,,1,31785,1,31785,31785.0,IN,FILE-099,r4959
SC-2ac5f346cc0723f2,0-3055,0-3055,Остатки ЦУМ (Основное подразделение),"Платье женское, черное с принтом ""белый горох"", из шелка, декорировано белыми бантами на рукавах",,,3,46663,3,46663,15554.33,IN,FILE-099,r4961
SC-77ead162dc56be64,0-3055A,0-3055A,Остатки ЦУМ (Основное подразделение),"Рубашка женская, белая с принтом ""черные Y, балерины"", из шелка",,,4,51044.85,4,51044.85,12761.21,IN,FILE-099,r4963
SC-496e826de6e8e8a2,0-3055B,0-3055B,Остатки ЦУМ (Основное подразделение),"Рубашка женская, черная с принтом ""белые Y"", из шелка",,,2,27674,2,27674,13837.0,IN,FILE-099,r4965
SC-3c9f36c19473daa5,0-3056,0-3056,Остатки ЦУМ (Основное подразделение),"Рубашка женская, черная с принтом ""белые Y, балерины"", из шелка",,,1,6314,1,6314,6314.0,IN,FILE-099,r4967
SC-05c152bd851a91f4,0-3058,0-3058,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из искусственного крепа, со скрытым поясом",,,8,75764,8,75764,9470.5,IN,FILE-099,r4969
SC-38de1e079d6f35f6,0-3058A,0-3058A,Остатки ЦУМ (Основное подразделение),"Блуза женская, черная, из футера, с декором принт ""бусы, бантик""",,,1,9686,1,9686,9686.0,IN,FILE-099,r4971
SC-47980bb8499f43a8,0-3058B,0-3058B,Остатки ЦУМ (Основное подразделение),"Блуза женская, голубая, из футера, с декором принт ""бусы, бантик""",,,2,19372,2,19372,9686.0,IN,FILE-099,r4973
SC-8011b5b07145c899,0-3058C,0-3058C,Остатки ЦУМ (Основное подразделение),"Блуза женская, серая, из футера, с декором принт  ""бусы, бантик""",,,1,9686,1,9686,9686.0,IN,FILE-099,r4975
SC-6f7f1bc94a01383a,0-3059,0-3059,Остатки ЦУМ (Основное подразделение),"Блуза женская, бежевая, из футера, с декором принт ""бусы, бантик""",,,6,31925,6,31925,5320.83,IN,FILE-099,r4977
SC-7418855e54fbaa3e,0-3059B,0-3059B,Остатки ЦУМ (Основное подразделение),"Брюки женские, черные, из футера, с отделкой ""лампас""",,,2,12449,2,12449,6224.5,IN,FILE-099,r4979
