material_movement_id,material_id,name,article_hint,qty_in,qty_out,qty_end,value_unit,snapshot_date,warehouse,movement_type,source_file_id,source_row_id
MAT-c8db685cd4e2c3c8,MAT-c8db685cd4e2c3c8,"Вечерняя ткань, черные пайетки на атласе 12-093",12-093,3750.0,3750.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13340
MAT-7c47436eed1dbd9d,MAT-7c47436eed1dbd9d,"Вечерняя ткань, черные пайетки на сетке 12-021",12-021,19500.0,19500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13346
MAT-57a958c45fcbe718,MAT-57a958c45fcbe718,"Дабл-креп, розовый 11-027",11-027,16100.0,16100.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13352
MAT-bc9b2a076380193e,MAT-bc9b2a076380193e,"Дабл-креп, черный 11-001",11-001,14231.25,14231.25,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13358
MAT-7ff44b088d2118ad,MAT-7ff44b088d2118ad,"Джерси, черный 23-031",23-031,17930.82,360.0,17570.82,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13366
MAT-ab0a74db9b44c26d,MAT-ab0a74db9b44c26d,"Искусственная шерсть, черная  8А-013",,11320.0,,11320.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13374
MAT-963f7b66b94ea11a,MAT-963f7b66b94ea11a,Клеевая белая (DG 6040 W) 28-020,28-020,5871.0,,5871.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13402
MAT-664f42ed249fcc79,MAT-664f42ed249fcc79,Клеевая воротничковая черная 28-017,28-017,2673.4,133.67,2539.73,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13406
MAT-cb3cd60f4fe0ff1c,MAT-cb3cd60f4fe0ff1c,"Клеевая паутинка, белая (FG 60011) 28-018",28-018,5501.0,55.01,5445.99,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13412
MAT-838611bba61508d7,MAT-838611bba61508d7,"Клеевая паутинка, белая 28-001",28-001,11724.74,1078.36,10646.38,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13418
MAT-38d4298f6526e044,MAT-38d4298f6526e044,"Клеевая паутинка, черная  28-005",28-005,10843.0,975.87,9867.13,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13428
MAT-890bf066f2afe1c1,MAT-890bf066f2afe1c1,"Клеевая средняя, белая 28-003",28-003,13697.75,5759.35,7938.4,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13434
MAT-6c1de18c05968d11,MAT-6c1de18c05968d11,"Клеевая средняя, черная 28-002",28-002,13391.78,9021.39,4370.39,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13462
MAT-bb8e8a92fd2142fc,MAT-bb8e8a92fd2142fc,"Клеевая средняя, черная плотная 28-009",28-009,1841.43,,1841.43,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13486
MAT-a3ea7a43d0c8066a,MAT-a3ea7a43d0c8066a,Клеевая черная (DG 6040 B) 28-019,28-019,6019.0,421.33,5597.67,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13496
MAT-fb7e0dee2d18c6c1,MAT-fb7e0dee2d18c6c1,"Кожа натуральная, черный 26-001",26-001,41398.02,41398.02,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13502
MAT-0c8c36256b5ea02c,MAT-0c8c36256b5ea02c,"Креп синтетический, белый 10А-002",,910.0,910.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13508
MAT-ea2899f72a8a7e6e,MAT-ea2899f72a8a7e6e,"Креп синтетический, белый 10А-009",,1980.0,,1980.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13514
MAT-7310df76a81820e8,MAT-7310df76a81820e8,"Креп синтетический, белый 10А-010",,870.0,,870.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13518
MAT-0b5957c88db99aaa,MAT-0b5957c88db99aaa,"Креп синтетический, молочный 10А-011",,870.0,,870.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13522
MAT-9c3331c9fbfba368,MAT-9c3331c9fbfba368,"Креп синтетический, розовый 10А-012",,11102.0,,11102.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13526
MAT-dea118159ce3665c,MAT-dea118159ce3665c,"Креп синтетический, черный 10А-001",,8853.6,1970.95,6882.65,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13530
MAT-83a9473d126cd850,MAT-83a9473d126cd850,"Кружево плотное, белый 13-016",13-016,13200.0,13200.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13542
MAT-9889a8add64e7cee,MAT-9889a8add64e7cee,"Кружево, зеленый 13-030",13-030,5000.0,3000.0,2000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13550
MAT-ab6d8fffc1b9965a,MAT-ab6d8fffc1b9965a,"Кружево, черный 13-027",13-027,3000.0,3000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13556
MAT-a7fbbdeab50263e2,MAT-a7fbbdeab50263e2,"Кружево, черный 13-046",13-046,1724.13,,1724.13,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13562
MAT-71c656b9b3d34ea0,MAT-71c656b9b3d34ea0,"Кружево, черный 13-096",13-096,4400.0,4400.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13566
MAT-08cd15f71814693d,MAT-08cd15f71814693d,"Лен молочный, 3-002",,7500.0,7500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13574
MAT-bfb53f6262e98d2e,MAT-bfb53f6262e98d2e,"Лен черный, 3-001",,11925.0,11925.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13580
MAT-f6bf9f9f23418f91,MAT-f6bf9f9f23418f91,"Мех, дубленка черный со светлым ворсом 27-002",27-002,301900.0,301900.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13588
MAT-89a2fdc47b3a62bf,MAT-89a2fdc47b3a62bf,"Мех, норка черная не стриженная 27-013",27-013,12800.0,,12800.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13596
MAT-d12c5f349f1f78c3,MAT-d12c5f349f1f78c3,"Мех, норка черная стриженная 27-001",27-001,55120.0,55120.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13600
MAT-78e606dd4125d264,MAT-78e606dd4125d264,"Мех, песец 27-006",27-006,8900.0,,8900.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13608
MAT-e065f79e264e2a8d,MAT-e065f79e264e2a8d,"Мех, чернобурка  27-008",27-008,11000.0,,11000.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13612
MAT-fd8f3ab626260815,MAT-fd8f3ab626260815,"Органза, белый 21-023",21-023,600.0,,600.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13616
MAT-b171b1ff2298d484,MAT-b171b1ff2298d484,"Органза, белый 21-031",21-031,1120.0,1120.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13620
MAT-4b18d6fb8923ea2a,MAT-4b18d6fb8923ea2a,"Органза, зеленый 21-018",21-018,1530.0,1530.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13626
MAT-dde2748527047da2,MAT-dde2748527047da2,"Органза, розовая 21-033",21-033,2223.0,,2223.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13632
MAT-02e5650494137658,MAT-02e5650494137658,"Органза, с блеском белый 21-032",21-032,1100.0,,1100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13636
MAT-daf57a45a328d4f2,MAT-daf57a45a328d4f2,"Органза, черный 21-026",21-026,2902.85,2439.97,462.88,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13640
MAT-96a0234bf3aa179a,MAT-96a0234bf3aa179a,Плащевка черная 24-010 с водоотталкивающей пропиткой,24-010,6000.0,6000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13656
MAT-9f3792534ded2f9c,MAT-9f3792534ded2f9c,Подкатник белый 150 см 28-016,28-016,940.0,188.0,752.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13662
MAT-b6a6e7b610628880,MAT-b6a6e7b610628880,"Сетка, бежевый 22-033",22-033,1148.0,1067.64,80.36,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13712
MAT-3c636a7e8492c07a,MAT-3c636a7e8492c07a,"Сетка, коричневая 22-024",22-024,300.0,300.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13722
MAT-328d512f89d185e0,MAT-328d512f89d185e0,"Сетка, розовый 22-053",22-053,500.0,500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13728
MAT-41f07c097164230c,MAT-41f07c097164230c,"Сетка, черный 22-022",22-022,3850.0,1100.0,2750.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13738
MAT-31f354e269214a93,MAT-31f354e269214a93,"Сетка, черный 22-032",22-032,220.0,66.0,154.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13746
MAT-0aa6a6d3033a1aaf,MAT-0aa6a6d3033a1aaf,"Синтепон, белый 28-004",28-004,1548.36,341.55,1206.81,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13752
MAT-fc6387c3f993971e,MAT-fc6387c3f993971e,"Синтетическая ткань (плотная) фуксия, эко-шелк 20-044",20-044,1560.0,,1560.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13760
MAT-07f22e36cb665849,MAT-07f22e36cb665849,Синтетическая ткань белый атлас плотный  20-041,20-041,5930.0,,5930.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13764
MAT-6a56e9feeccd335c,MAT-6a56e9feeccd335c,Синтетическая ткань белый эко-шелк 20-015,20-015,15936.43,14483.97,1452.46,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13770
MAT-fd4a2060a9b23133,MAT-fd4a2060a9b23133,Синтетическая ткань жемчужный эко-шелк 20-026,20-026,8750.0,5050.0,3700.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13796
MAT-887feaf422e5017c,MAT-887feaf422e5017c,Синтетическая ткань розовый 20-013,20-013,2100.0,,2100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13802
MAT-799ea9b59b2c94db,MAT-799ea9b59b2c94db,Синтетическая ткань серый эко-шелк 20-025,20-025,3500.0,3500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13806
MAT-2359319bbe03a1bc,MAT-2359319bbe03a1bc,Синтетическая ткань темно-зеленый (изумрудный) атлас плотный  20-042,20-042,6600.0,5779.71,820.29,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13814
MAT-5d9de52b534f6a34,MAT-5d9de52b534f6a34,Синтетическая ткань фиолетовый эко-шелк 20-022,20-022,5000.0,5000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13822
MAT-a17bc80ade38ed0b,MAT-a17bc80ade38ed0b,Синтетическая ткань фуксия эко-шелк 20-020,20-020,12250.0,11300.0,950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13830
MAT-8bd2bfd1d4533245,MAT-8bd2bfd1d4533245,Синтетическая ткань черный атлас плотный  20-040,20-040,5711.7,5119.67,592.03,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13842
MAT-cb02f2fd8223877d,MAT-cb02f2fd8223877d,Синтетическая ткань черный- атлас плотный 20-028,20-028,10439.81,10439.81,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13856
MAT-1c6b51fe329954dc,MAT-1c6b51fe329954dc,"Синтетическая ткань, черный армани 20-016",20-016,22481.76,19362.67,3119.09,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13882
MAT-bf73d6ecc0a32e3a,MAT-bf73d6ecc0a32e3a,"Синтетическая ткань, экошелк белый односторонний 20-043",20-043,1200.0,,1200.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13920
MAT-8da32b5d85274265,MAT-8da32b5d85274265,Трикотаж зеленый джерси 23-042,23-042,9450.0,9450.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13960
MAT-ef508011b2e880fb,MAT-ef508011b2e880fb,Трикотаж леопард 23-037,23-037,5600.0,5600.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13970
MAT-9d2decc87160bb41,MAT-9d2decc87160bb41,Трикотаж футер белый 23-018,23-018,13020.0,11100.0,1920.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13976
MAT-c539f0d8488a4b06,MAT-c539f0d8488a4b06,Трикотаж футер черный 23-017,23-017,69824.27,51934.66,17889.61,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13982
MAT-a95e2afe9d98f5a8,MAT-a95e2afe9d98f5a8,Трикотаж черный 23-049,23-049,500.0,500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r13998
MAT-63aa6fe04eb170d6,MAT-63aa6fe04eb170d6,"Трикотаж, бежевый ""кожа ангела"" 23-012",23-012,2100.0,2100.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14004
MAT-6090feb4376d17a6,MAT-6090feb4376d17a6,"Трикотаж, рибана, белый 23-063",23-063,500.0,,500.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14010
MAT-83af35a8ed0de07d,MAT-83af35a8ed0de07d,"Трикотаж, рибана, черный 23-064",23-064,2900.0,1200.0,1700.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14014
MAT-8b277f6f38211a66,MAT-8b277f6f38211a66,Х/Б сатин бежевый однотонный 4-061,,1892.76,,1892.76,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14186
MAT-ab4a0d6391ac31fc,MAT-ab4a0d6391ac31fc,"Х/Б сиреневый атласный, 4-030",,350.0,,350.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14190
MAT-85b77b2d2b4d75f1,MAT-85b77b2d2b4d75f1,Х/Бхлопок белый однотонный 4-055,,2951.1,1693.25,1257.85,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14224
MAT-d624c58654c26df8,MAT-d624c58654c26df8,"Хлопок белый, 4-054",,400.0,,400.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14234
MAT-1fae1564e5209ce9,MAT-1fae1564e5209ce9,"Хлопок белый, 4-057",,15000.0,15000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14238
MAT-275f88b3e262d09c,MAT-275f88b3e262d09c,"Хлопок голубой, 4-053",,19252.8,19252.8,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14248
MAT-ece7fa801b732f85,MAT-ece7fa801b732f85,"Хлопок желтый, 4-050",,11250.0,11250.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14254
MAT-10d0a14f77acd71a,MAT-10d0a14f77acd71a,"Хлопок молочный, 4-051",,37500.0,37500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14260
MAT-6314574bab3c57d7,MAT-6314574bab3c57d7,"Хлопок розовый, 4-052",,18749.6,18749.6,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14268
MAT-f83e810cf01fd9d0,MAT-f83e810cf01fd9d0,"Хлопок серый с в/о пропиткой, 4-060",,3400.0,3400.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14278
MAT-932cb4bb429f0c13,MAT-932cb4bb429f0c13,"Хлопок черный, 4-058",,15000.0,15000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14284
MAT-5c318fc24b04829d,MAT-5c318fc24b04829d,"Шелк белый, принт ""Y"" в ряд серые с черным 17A-057",,21170.0,21170.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14324
MAT-8a1958cbab96ea1a,MAT-8a1958cbab96ea1a,"Шелк белый, принт деревья, феечки 17А-067",,58745.0,58745.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14330
MAT-d53ea7a3eea31097,MAT-d53ea7a3eea31097,"Шелк белый, принт капли сине-голубые деград 17A-033       деграде голубые с синим",,6820.0,,6820.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14342
MAT-e11cb33c5bd3dc15,MAT-e11cb33c5bd3dc15,"Шелк белый, принт микс крупный 17A-029",,81626.87,81626.87,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14346
MAT-94adf71c392d6c84,MAT-94adf71c392d6c84,"Шелк белый, принт микс средний 17A-018",,15500.0,15500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14356
MAT-36c9bd35423062c6,MAT-36c9bd35423062c6,"Шелк белый, принт полоски серые 17A-055",,5800.0,5800.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14362
MAT-bd0ae3fd8e1b20a2,MAT-bd0ae3fd8e1b20a2,"Шелк белый, принт черный ""Y"" + балерины 17A-014",,3770.0,3770.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14368
MAT-0b002d5f643369d3,MAT-0b002d5f643369d3,"Шелк бирюзовый, принт микс крупный 17A-066",,36495.2,28302.4,8192.8,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14374
MAT-e9cabbf88e3d0603,MAT-e9cabbf88e3d0603,Шелк кайма белый-черный-белый 17A-043,,32592.41,32592.41,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14380
MAT-a74e6a277a8e1531,MAT-a74e6a277a8e1531,"Шелк розовый, принт деревья, феечки 17А-068",,43585.0,43585.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14388
MAT-be405a3a83cf1432,MAT-be405a3a83cf1432,"Шелк синий, принт грибы 17A-011",,54356.25,54356.25,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14396
MAT-57506c32db1f796c,MAT-57506c32db1f796c,"Шелк синий, принт мелкие девочки 17A-006",,113400.0,113040.0,360.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14406
MAT-955d0a5ce5f57084,MAT-955d0a5ce5f57084,"Шелк цветной, принт лошади  17А-069",,33075.0,33075.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14414
MAT-62a55ef4ecfc8c00,MAT-62a55ef4ecfc8c00,"Шелк черный, принт белый  горох 17A-007",,91620.0,91620.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14422
MAT-86b1ec9fea721b72,MAT-86b1ec9fea721b72,"Шелк черный, принт белый ""Y"" + балерины 17A-013",,13950.0,10850.0,3100.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14430
MAT-712d9e7923c8472f,MAT-712d9e7923c8472f,"Шелк черный, принт белый хаотичные ""Y"" 17А-015",,128464.19,128464.19,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14438
MAT-3e54e82b43ce020a,MAT-3e54e82b43ce020a,"Шелк, акварнель  17-006",17-006,3000.0,3000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14452
MAT-f325f16aec6065b5,MAT-f325f16aec6065b5,"Шелк, белый 16-001",16-001,146302.42,107033.19,39269.23,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14458
MAT-2a493514fd31e455,MAT-2a493514fd31e455,"Шелк, голубой 16-017",16-017,2400.0,2400.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14488
MAT-e979426d98735cc1,MAT-e979426d98735cc1,"Шелк, голубой 16-018",16-018,55965.0,55965.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14494
MAT-bd438d05d2b35b5a,MAT-bd438d05d2b35b5a,"Шелк, голубой 16-019",16-019,34500.0,34500.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14506
MAT-f52c515be4c9087e,MAT-f52c515be4c9087e,"Шелк, красный 16-037",16-037,16800.0,14850.0,1950.0,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14516
MAT-1b73a354487439c8,MAT-1b73a354487439c8,"Шелк, мятный 16-016",16-016,15000.0,15000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14528
MAT-656b8a0363bbdf56,MAT-656b8a0363bbdf56,"Шелк, розовый 16-023",16-023,46567.84,37896.6,8671.24,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14534
MAT-a30231cba0c79fb0,MAT-a30231cba0c79fb0,"Шелк, светло-серый 16-003",16-003,36000.0,36000.0,,AMBIGUOUS_QTY_OR_AMOUNT,2026-07-24,Склад Меркушина,FABRIC_MOVEMENT_H4,FILE-097,r14556
